age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
36.0,458932.38,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
42.0,68792.055,10.0,5178.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
44.0,29291.223,14.0,0.0,0.0,73.41803,Self-emp-inc,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,United-States,1
51.0,285270.8,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.0,185335.95,14.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Female,United-States,1
44.0,91510.57,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
48.0,312289.06,9.0,99999.0,0.0,60.0,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,United-States,1
60.0,121236.414,10.0,0.0,2109.703,60.0,Private,Some-college,Widowed,Sales,Other-relative,White,Male,United-States,1
31.0,252541.39,14.0,7688.0,0.0,45.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
53.0,168322.52,10.0,0.0,0.0,47.075943,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
37.0,556929.4,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
59.757004,117254.4,9.0,99999.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
41.0,302008.2,15.0,0.0,0.0,50.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
43.0,113312.78,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Taiwan,1
55.0,36482.312,13.0,2221.2354,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
47.0,151278.17,10.0,0.0,0.0,50.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,1
47.0,124913.586,14.0,0.0,0.0,50.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Black,Female,United-States,1
25.0,63337.734,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
45.0,356289.9,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
34.0,129251.484,9.0,0.0,0.0,45.0,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
30.0,248268.86,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
40.0,150211.25,10.0,2894.9421,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,1
62.0,184669.72,9.0,0.0,1902.0,40.0,nan,HS-grad,Married-civ-spouse,nan,Husband,White,Male,United-States,1
48.0,183016.36,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
42.0,73164.164,10.0,6707.3057,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
51.0,105697.59,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,205385.3,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
53.0,227144.75,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
39.0,90684.41,10.0,0.0,0.0,43.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
29.0,117580.66,13.0,0.0,0.0,20.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
51.0,455102.1,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,193441.78,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
46.0,155245.9,15.0,0.0,2345.3823,71.24923,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,188365.3,13.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Cuba,1
58.0,163074.52,10.0,0.0,0.0,50.0,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,1
23.0,186734.61,11.0,0.0,1977.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
28.0,191563.22,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
65.47401,83933.07,16.0,0.0,0.0,18.177334,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,212793.28,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
73.781525,93870.13,6.0,0.0,0.0,30.0,nan,10th,Widowed,nan,Not-in-family,White,Female,United-States,1
50.0,176810.17,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,262052.05,14.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
56.0,149360.89,6.0,0.0,0.0,70.0,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
42.0,250681.11,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
54.0,135036.14,10.0,0.0,2432.0918,55.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
61.0,148901.38,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
48.0,28086.795,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.0,137409.9,14.0,0.0,2049.0835,20.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
47.0,79613.72,14.0,0.0,0.0,22.848814,Local-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,94139.055,14.0,0.0,0.0,40.0,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,nan,1
29.0,223331.11,13.0,0.0,0.0,30.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
46.907078,164707.61,13.0,0.0,0.0,50.0,Local-gov,Bachelors,Divorced,Protective-serv,Not-in-family,Black,Male,United-States,1
59.0,159763.8,13.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,247125.19,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
39.0,43942.445,10.0,0.0,1902.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
65.0,187327.78,9.0,15024.0,0.0,40.0,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,United-States,1
59.0,147673.97,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,66689.34,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
27.0,75606.39,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
68.0,169936.88,16.0,0.0,1977.0,45.0,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.0,192830.48,13.0,0.0,0.0,53.02201,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
33.0,289495.28,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
34.0,198184.33,9.0,99999.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
51.0,234814.02,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,204324.1,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
40.0,329492.75,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.0,162630.3,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
34.0,349834.38,13.0,7688.0,0.0,45.0,Federal-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
62.0,369524.78,9.0,15024.0,0.0,30.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,1
40.0,335258.5,6.0,12459.964,0.0,40.0,Private,10th,Divorced,Prof-specialty,Not-in-family,Black,Male,United-States,1
50.0,76768.99,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,United-States,1
49.0,231087.16,10.0,7688.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
69.0,162486.69,9.0,0.0,0.0,40.0,nan,HS-grad,Married-civ-spouse,nan,Husband,White,Male,United-States,1
39.0,115274.43,9.0,14529.845,0.0,40.0,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Male,United-States,1
32.0,184662.06,9.0,0.0,1841.1598,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
60.624535,156273.12,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,172292.89,13.0,15024.0,0.0,81.76008,Local-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
39.0,170344.47,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
52.0,137008.81,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
34.0,159765.77,14.0,0.0,1887.0,50.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.0,548640.1,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,United-States,1
48.151554,346778.66,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
50.0,195786.27,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
43.0,93348.21,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
47.0,225731.53,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
41.0,288081.56,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.0,159142.6,9.0,7688.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,1
46.0,114075.25,12.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
36.0,184959.58,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
43.0,51993.55,16.0,15024.0,0.0,45.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
39.0,312327.34,9.0,0.0,0.0,48.0,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,1
26.0,176015.39,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
60.0,341330.97,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
43.0,112790.3,15.0,0.0,0.0,50.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,203090.34,8.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
37.0,203127.86,16.0,0.0,0.0,45.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
26.0,203960.44,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
54.0,212610.84,9.0,4719.908,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
37.0,128466.94,9.0,0.0,0.0,50.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
50.0,193408.67,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
46.0,189298.42,12.0,0.0,1887.0,40.0,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Male,United-States,1
43.0,129397.984,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
39.0,33876.746,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.0,217481.2,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
29.0,128674.88,9.0,0.0,0.0,70.79246,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
33.0,103438.8,14.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.0,183614.2,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
42.0,162465.1,16.0,0.0,0.0,60.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,143582.05,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
39.0,120458.625,12.0,0.0,1650.3011,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
36.0,184177.45,13.0,15024.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
48.0,164732.83,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
49.0,200164.34,13.0,0.0,1977.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
62.0,158921.1,9.0,15024.0,0.0,19.90857,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,1
41.614006,124028.91,14.0,0.0,1902.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,109098.664,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
43.0,147218.0,15.0,0.0,0.0,50.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
49.0,151188.06,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,United-States,1
63.907623,113724.1,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,1
52.0,180619.28,14.0,0.0,1985.2963,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
54.0,269522.2,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
32.0,115705.84,13.0,0.0,0.0,42.66902,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
52.0,388106.12,9.0,0.0,0.0,60.0,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,1
43.0,145124.14,9.0,0.0,1887.0,60.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
49.0,53240.742,10.0,0.0,0.0,55.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
25.0,32789.234,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,1
48.121975,353539.84,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
47.0,296382.03,15.0,99999.0,0.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
37.0,200504.23,4.0,0.0,0.0,45.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
46.0,240777.2,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.92583,36117.816,13.0,0.0,0.0,40.0,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,1
39.263367,210483.27,12.0,4389.4785,0.0,60.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
68.0,152576.12,14.0,0.0,0.0,40.0,nan,Masters,Married-civ-spouse,nan,Husband,White,Male,United-States,1
37.0,137560.38,9.0,0.0,1974.404,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
31.0,347458.1,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,137633.02,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
57.34804,325785.0,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,192281.0,9.0,0.0,0.0,60.0,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,United-States,1
54.0,138107.08,13.0,0.0,0.0,60.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,1
39.0,206279.14,9.0,3836.7393,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
54.0,155824.12,14.0,0.0,1998.046,40.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
40.0,212794.55,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,1
48.0,181933.5,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
50.0,262226.4,12.0,0.0,0.0,50.0,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
39.0,354691.97,14.0,0.0,0.0,50.0,nan,Masters,Married-civ-spouse,nan,Husband,White,Male,United-States,1
50.0,160542.64,13.0,15024.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,232895.05,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Puerto-Rico,1
52.0,314637.25,13.0,0.0,0.0,48.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,nan,1
40.33791,102272.766,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,293821.56,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
29.0,120787.164,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
28.0,166372.03,14.0,0.0,1937.5774,45.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
51.0,181545.0,9.0,0.0,0.0,80.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,1
32.95095,130232.4,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
40.82712,334880.4,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.0,133278.17,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.0,224280.62,15.0,0.0,0.0,45.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
36.0,80537.67,13.0,0.0,0.0,16.0,nan,Bachelors,Married-civ-spouse,nan,Wife,White,Female,United-States,1
42.0,167917.08,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
47.0,226178.7,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,80969.23,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
24.0,140661.98,11.0,0.0,0.0,60.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
41.0,198315.62,14.0,0.0,0.0,40.0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
45.0,169164.2,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
56.0,301844.34,16.0,0.0,0.0,50.0,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
65.0,48080.17,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
43.0,329910.94,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
40.0,111323.38,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
51.411743,318768.28,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,26989.04,9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,United-States,1
52.0,171805.14,10.0,0.0,0.0,99.0,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
39.0,119624.99,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,1
40.0,122423.375,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
36.0,150475.83,13.0,15024.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
62.0,418268.06,9.0,0.0,0.0,52.404385,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,1
41.0,203293.47,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,nan,1
66.0,113355.305,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
33.0,139756.12,12.0,0.0,0.0,50.0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
59.0,170592.19,14.0,0.0,1977.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
50.0,170501.75,13.0,0.0,0.0,45.0,Local-gov,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,Canada,1
32.0,180676.72,10.0,0.0,0.0,50.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,1
52.0,154407.97,5.0,0.0,0.0,50.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,139412.69,15.0,0.0,0.0,40.0,State-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
50.0,357619.62,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
56.0,110972.74,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,United-States,1
50.0,191140.53,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
36.0,188419.48,14.0,0.0,0.0,24.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,China,1
35.0,54218.996,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
65.0,37087.69,13.0,7688.0,0.0,30.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
31.0,175777.72,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
34.0,214963.25,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
42.0,176609.47,14.0,0.0,0.0,40.0,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Male,United-States,1
44.0,370154.6,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
52.0,344590.53,11.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
50.0,87248.92,14.0,0.0,0.0,65.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,230115.3,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,Mexico,1
31.0,205078.69,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,1
45.0,213580.97,11.0,0.0,0.0,99.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,103955.92,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
28.0,137366.1,14.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
61.0,51779.594,10.0,0.0,0.0,50.0,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,45134.19,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,158222.89,9.0,4266.302,0.0,50.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
53.0,195669.62,14.0,0.0,0.0,45.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
43.0,124039.484,15.0,15024.0,0.0,45.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,194281.36,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
