length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.86,46.934685,3.0,Red,7,7,2.0,category0
0.74,29.251696,3.0,Tan,0,1,2.0,category0
0.87,17.867996,2.0,Black,0,1,0.0,category0
0.91713196,22.441738,2.0,Red,13,9,0.0,category0
0.79,14.195669,3.0,Gray,18,4,2.0,category0
0.1804214,13.3467655,3.0,Brown Tabby,0,1,2.0,category0
0.96,5.7863593,2.0,Orange Tabby,0,1,1.0,category0
0.58,29.464111,2.0,Tan,7,1,0.0,category0
0.0,28.832212,3.0,Brown,18,4,2.0,category0
0.46,18.891111,2.0,Tan,0,1,0.0,category0
0.47,33.316616,3.0,Gray,0,1,2.0,category0
0.65,40.297356,3.0,Red,0,7,2.0,category0
0.76,28.583715,3.0,White,0,1,2.0,category0
0.55,13.726577,2.0,White,13,9,0.0,category0
0.81,21.582895,2.0,Chocolate,0,1,0.0,category0
0.23,7.131789,2.0,White,0,1,0.0,category0
0.79,40.55641,3.0,White,0,1,2.0,category0
0.11,15.324217,2.0,Black,0,1,0.0,category0
0.89,20.575691,2.0,White,0,1,0.0,category0
0.59,19.892296,2.0,Black,13,9,0.0,category0
0.2,10.205168,2.0,Black,13,9,0.0,category0
0.95,47.44617,3.0,Black,18,4,2.0,category0
0.99,9.557651,3.0,Gray,0,1,2.0,category0
0.62,14.759087,3.0,Red,13,9,2.0,category0
0.27,5.949139,3.0,Gray,18,4,2.0,category0
0.44,15.850486,2.0,Red,0,1,1.0,category0
0.92426705,30.8594,3.0,Gray,0,1,2.0,category0
0.73,19.116686,3.0,White,0,1,2.0,category0
0.74,39.199013,2.0,Gray,7,1,0.0,category0
0.7989274,39.839542,3.0,Yellow,0,1,2.0,category0
0.14434639,12.339271,2.0,Black,0,1,0.0,category0
0.49,16.311659,3.0,Red,0,1,2.0,category0
0.89,12.372543,2.0,Black,18,4,1.0,category0
0.98,30.785425,3.0,Cream,7,1,2.0,category0
0.75,31.638927,3.0,Brown,18,4,2.0,category0
0.3791569,47.074158,2.0,White,0,3,0.0,category0
0.97,43.532333,2.0,Green,7,1,0.0,category0
0.15,31.375774,2.0,White,13,9,0.0,category0
0.28,30.854288,3.0,Red,0,1,2.0,category0
0.8680903,21.145607,3.0,White,0,4,2.0,category0
0.55,16.419336,3.0,Gray,0,1,2.0,category0
0.31,15.133952,2.0,Black,7,1,1.0,category0
0.7,6.791266,3.0,Yellow,0,1,2.0,category0
0.45,24.212091,2.0,Tan,0,1,0.0,category0
0.59,10.93292,3.0,Yellow,0,1,2.0,category0
0.08,16.55453,3.0,Brown,18,4,2.0,category0
0.9,23.867754,2.0,Black,0,1,1.0,category0
0.39,31.68445,3.0,Gray,0,1,2.0,category0
0.97,34.560642,3.0,Gray,7,1,2.0,category0
0.24,36.845264,3.0,Red,0,1,2.0,category0
0.61,6.0045295,2.0,Black,13,9,0.0,category0
0.68,25.27204,2.0,White,0,3,0.0,category0
0.62362784,5.190338,2.0,Black,13,9,0.0,category0
0.08883657,11.80821,1.0,Black,0,1,0.0,category0
0.8520907,33.072887,2.0,Tricolor,7,1,1.0,category0
0.98,26.999865,3.0,Gray,0,7,2.0,category0
0.69,13.36329,3.0,Gray,0,1,2.0,category0
0.64,18.043016,2.0,White,0,3,0.0,category0
0.57,49.54672,2.0,White,0,3,0.0,category0
0.97,11.8669815,2.0,Tan,0,1,0.0,category0
0.7649745,23.630957,3.0,Yellow,0,1,2.0,category0
0.66889405,27.78023,2.0,White,0,4,0.0,category0
0.74,22.378872,2.0,Black,0,1,0.0,category0
0.58,6.4288087,2.0,Black,13,9,0.0,category0
0.54,34.694267,3.0,Blue,0,1,2.0,category0
0.38644972,16.24205,3.0,Blue,0,7,2.0,category0
0.15,15.333636,2.0,Tricolor,7,1,0.0,category0
0.92,14.009888,2.0,Brown,0,3,0.0,category0
0.66,22.023035,3.0,White,0,1,2.0,category0
0.8,17.266394,3.0,Red,0,1,2.0,category0
0.21,44.125904,3.0,Black,18,4,2.0,category0
0.74936205,14.255951,2.0,Brown,0,1,1.0,category0
0.49,37.93104,3.0,Gray,12,1,2.0,category0
0.99,28.810522,3.0,White,18,4,2.0,category0
0.95,11.419784,2.0,Tan,0,1,0.0,category0
0.35298526,8.754853,2.0,Brown,0,1,1.0,category0
0.78,26.530193,3.0,Gray,18,4,2.0,category0
0.86,22.05039,2.0,Brown,0,4,1.0,category0
0.27,11.767872,2.0,Brown,13,9,0.0,category0
0.8,42.648304,3.0,Black,18,4,2.0,category0
0.31,41.704407,3.0,Yellow,0,7,2.0,category0
0.39,39.46591,3.0,Brown,18,4,2.0,category0
0.4740112,40.647774,2.0,White,7,1,1.0,category0
0.77,26.311214,3.0,Gray,18,4,2.0,category0
0.8,6.248184,3.0,Red,7,1,2.0,category0
0.14460751,8.273546,2.0,White,13,9,0.0,category0
0.19,9.267739,2.0,White,0,1,0.0,category0
0.8474182,37.767017,3.0,Gray,0,1,2.0,category0
0.48,15.316228,3.0,White,0,3,2.0,category0
0.85,28.78714,2.0,Black,0,1,0.0,category0
0.46,31.264727,3.0,Red,0,1,2.0,category0
0.4082326,21.72892,2.0,Red,13,9,0.0,category0
0.75,30.371405,3.0,White,0,1,2.0,category0
0.55,35.076214,3.0,White,7,1,2.0,category0
0.63,32.137756,3.0,Yellow,18,4,2.0,category0
0.33,27.572966,3.0,Blue,0,1,2.0,category0
0.46,15.688635,2.0,Orange,13,9,0.0,category0
0.24,34.58914,3.0,White,0,7,2.0,category0
0.8548186,19.197933,3.0,Gray,0,1,2.0,category0
0.01,43.98695,3.0,Black,18,4,2.0,category0
0.89,37.49732,3.0,Brown,18,4,2.0,category0
0.7549674,28.293182,3.0,Tan,0,7,2.0,category0
0.96704733,14.103034,3.0,White,0,1,2.0,category0
0.93,11.657034,3.0,Cream Tabby,0,1,2.0,category0
0.38,20.617908,2.0,Gray,18,4,1.0,category0
0.9723611,18.70411,3.0,White,0,1,2.0,category0
0.53,28.039404,3.0,Tricolor,0,1,2.0,category0
0.64,35.69584,3.0,Yellow,7,1,2.0,category0
0.74,19.858418,3.0,Gray,0,1,2.0,category0
0.60533386,15.321703,2.0,Brown,0,1,0.0,category0
0.76,15.246423,3.0,Gray,0,7,2.0,category0
0.39,5.630202,2.0,White,13,9,0.0,category0
0.79,37.857018,2.0,Yellow,18,4,1.0,category0
0.38673648,7.101709,3.0,Black,0,1,2.0,category0
0.84,37.10643,3.0,Black,18,4,2.0,category0
0.8,13.010176,2.0,White,0,1,0.0,category0
0.40263858,37.436623,3.0,Gray,0,7,2.0,category0
0.95,31.02554,3.0,White,7,1,2.0,category0
0.11,41.21219,3.0,Gray,18,4,2.0,category0
0.29,6.4480224,2.0,Black,0,1,1.0,category0
0.9899581,33.159454,3.0,White,18,4,2.0,category0
0.57,11.531128,2.0,White,13,9,0.0,category0
0.59,23.331394,2.0,Gray,18,4,0.0,category0
0.75,14.750554,2.0,Brown Brindle,13,9,0.0,category0
0.7,23.68392,3.0,Gray,0,1,2.0,category0
0.89,35.273674,3.0,Tortie,0,1,2.0,category0
0.35,6.995405,2.0,Black,13,9,1.0,category0
0.92,15.815641,2.0,Yellow,0,1,0.0,category0
0.9934071,20.79302,3.0,Tricolor,0,1,2.0,category0
0.06,31.493315,2.0,Black,0,1,0.0,category0
0.9404572,33.400036,3.0,Gray,0,1,2.0,category0
0.49,30.646996,3.0,Buff,0,7,2.0,category0
0.77,13.634535,3.0,Black,0,1,2.0,category0
0.55,39.82766,3.0,Blue,18,4,2.0,category0
0.55,26.123596,3.0,White,0,1,2.0,category0
0.90289867,10.568084,2.0,Green,0,1,0.0,category0
0.84,24.569788,3.0,Yellow,0,1,2.0,category0
0.47,7.596013,2.0,Blue,13,9,0.0,category0
0.29296958,22.655657,3.0,Gray,18,4,2.0,category0
0.68,11.73242,3.0,Yellow,7,1,2.0,category0
0.08,16.77102,2.0,White,0,1,0.0,category0
0.97,22.057116,3.0,White,13,2,2.0,category0
0.7308166,38.710144,2.0,Red,7,1,0.0,category0
0.74,23.390482,3.0,Gray,18,4,2.0,category0
0.84,39.767414,3.0,Black,18,4,2.0,category0
0.41,27.763254,3.0,Red,0,1,2.0,category0
0.50786227,18.632336,3.0,Gray,18,4,2.0,category0
0.86,29.178955,3.0,White,0,1,2.0,category0
0.19830823,20.457012,2.0,White,0,3,1.0,category0
0.77,28.665361,3.0,Gray,0,1,2.0,category0
0.5,27.662268,3.0,Gray,0,1,2.0,category0
0.52,33.37242,3.0,White,12,1,2.0,category0
0.75,46.540226,2.0,White,0,3,0.0,category0
0.21050577,27.157564,3.0,Gray,7,1,2.0,category0
0.87462807,6.7540364,3.0,White,7,1,2.0,category0
0.27,25.54337,3.0,Black,18,4,2.0,category0
0.52,9.8913765,2.0,Brown,18,4,1.0,category0
0.1,24.252531,3.0,Red,0,1,2.0,category0
0.86233735,41.13836,2.0,Black,0,1,0.0,category0
0.7,36.183975,3.0,Brown,18,4,2.0,category0
0.75,26.676804,3.0,Yellow,0,1,2.0,category0
0.66,22.702532,2.0,White,0,1,0.0,category0
0.25,12.656896,3.0,Green,18,4,2.0,category0
0.73,15.190602,2.0,Red,0,1,0.0,category0
0.26,19.20421,2.0,Brown,11,4,1.0,category0
0.08348367,25.108984,3.0,Black,18,4,2.0,category0
0.44,29.607674,3.0,Brown Tabby,7,1,2.0,category0
0.54478335,15.9117775,2.0,Black,0,1,0.0,category0
0.65,19.869556,2.0,Brown,13,9,0.0,category0
0.07,36.407104,3.0,Red,0,1,2.0,category0
0.53,49.359707,3.0,Black,18,4,2.0,category0
0.84,36.22814,3.0,Gray,0,1,2.0,category0
0.94,20.258629,2.0,Black,0,1,1.0,category0
0.98,7.662317,2.0,White,11,4,1.0,category0
0.54,28.446884,2.0,Tan,13,9,0.0,category0
0.65,45.98774,3.0,Gray,18,4,2.0,category0
0.92,27.79239,2.0,Black,7,1,0.0,category0
0.44,30.511703,2.0,Brown,13,9,0.0,category0
0.96,36.661263,2.0,Red,0,1,0.0,category0
0.88,30.692785,3.0,Red,0,1,2.0,category0
0.09170185,40.290737,3.0,Blue,18,4,2.0,category0
0.92,40.54516,3.0,White,11,4,2.0,category0
0.6,20.43295,3.0,Red,0,1,2.0,category0
0.44,18.985313,3.0,Gray,0,1,2.0,category0
0.58,18.476707,2.0,White,13,9,0.0,category0
0.06,15.682887,3.0,Gray,18,4,2.0,category0
0.39,31.623884,3.0,Gray,18,4,2.0,category0
0.73,23.03656,3.0,White,0,1,2.0,category0
0.82907355,9.9938965,2.0,Red,0,1,1.0,category0
0.93,37.043243,2.0,Sable,7,1,0.0,category0
0.7958967,15.522502,3.0,Yellow,7,1,2.0,category0
0.57,37.16828,3.0,Yellow,0,7,2.0,category0
0.66,12.499925,2.0,White,13,9,0.0,category0
0.29,16.534285,2.0,Gray,18,4,1.0,category0
0.5494111,7.8589983,2.0,Black,0,1,0.0,category0
0.49,9.9232855,2.0,White,13,9,0.0,category0
0.83,22.03726,2.0,Brown,18,4,1.0,category0
0.95,24.482185,3.0,Gray,0,1,2.0,category0
0.52,7.0107727,2.0,White,13,9,0.0,category0
0.17,18.780415,2.0,Sable,18,4,1.0,category0
0.1,22.725227,2.0,White,13,9,0.0,category0
0.7352403,46.48005,3.0,Black,18,4,2.0,category0
0.85077214,14.099027,2.0,Blue,0,1,0.0,category0
0.9,16.140001,3.0,White,7,1,2.0,category0
0.21,12.6616335,3.0,Gray,18,4,2.0,category0
0.66,37.848995,3.0,Blue,11,4,2.0,category0
0.7130072,8.630924,2.0,Black,0,1,1.0,category0
0.59,43.257725,3.0,Black,7,1,2.0,category0
0.7,5.439978,2.0,Black,0,1,0.0,category0
0.48,14.305593,2.0,Chocolate,13,9,0.0,category0
0.66,20.966206,3.0,Red,12,1,2.0,category0
0.5878141,37.23346,3.0,Tricolor,7,1,2.0,category0
0.14654891,30.318281,3.0,Black,18,4,2.0,category0
0.85,20.014685,2.0,Tan,0,1,1.0,category0
0.45,28.06107,3.0,Blue,0,3,2.0,category0
0.41,21.714287,3.0,Gray,11,4,2.0,category0
0.55,40.841022,3.0,Gray,18,4,2.0,category0
0.89,17.991793,3.0,Gray,0,1,2.0,category0
0.029307831,18.12712,2.0,Black,13,9,1.0,category0
0.61,37.679665,3.0,Tricolor,0,1,2.0,category0
0.33,28.355255,3.0,Brown,18,4,2.0,category0
0.93,46.44218,3.0,Black,18,4,2.0,category0
0.97,23.263367,2.0,Black,0,1,0.0,category0
0.84,19.125778,2.0,Brown,13,9,0.0,category0
0.92,39.55368,3.0,Brown,18,4,2.0,category0
0.45898122,11.814598,2.0,Black,18,4,1.0,category0
0.94,7.1535535,2.0,Red,0,1,0.0,category0
0.08,28.919127,3.0,Brown,11,4,2.0,category0
0.96,39.21808,2.0,Brown,7,1,0.0,category0
0.4,12.469865,2.0,Gray,13,9,1.0,category0
0.94,18.567995,2.0,White,0,3,1.0,category0
0.34,13.584758,3.0,Red,0,1,2.0,category0
0.62637997,14.027775,2.0,Brown Merle,13,9,0.0,category0
0.65254366,27.056011,3.0,Gray,0,1,2.0,category0
0.81,8.002477,3.0,Brown Brindle,0,1,2.0,category0
0.74,6.5593443,2.0,Black,13,9,0.0,category0
0.5892855,26.007534,3.0,Gray,12,1,2.0,category0
0.82,33.16146,2.0,White,0,3,0.0,category0
0.18,13.003177,3.0,Gray,0,1,2.0,category0
0.8346823,41.298172,3.0,Brown,18,4,2.0,category0
0.69,46.036427,3.0,Red,12,1,2.0,category0
0.67,30.9544,2.0,Yellow,0,1,0.0,category0
0.57,20.6587,3.0,Tricolor,0,1,2.0,category0
0.41,13.153077,2.0,White,13,9,0.0,category0
0.091786124,35.926567,3.0,Yellow,0,1,2.0,category0
0.3378506,46.652676,2.0,Black,7,1,1.0,category0
0.56,11.311701,3.0,Black,0,1,2.0,category0
0.38,10.671821,2.0,Red,0,1,0.0,category0
0.87,22.990152,3.0,Gray,18,4,2.0,category0
0.73,27.284113,2.0,Black,0,1,0.0,category0
0.98,10.157672,2.0,White,0,1,0.0,category0
0.71,39.640053,3.0,Black,18,4,2.0,category0
0.08,27.136827,3.0,Green,0,1,2.0,category0
0.015290452,19.174725,2.0,Black,0,1,0.0,category0
0.44,23.29201,3.0,White,0,1,2.0,category0
0.8,19.381462,3.0,Yellow,7,1,2.0,category0
0.98,13.368418,3.0,Gray,0,7,2.0,category0
0.79,17.504713,3.0,Gray,0,7,2.0,category0
0.22,29.840622,2.0,Red,0,1,0.0,category0
0.51,38.15539,3.0,White,7,1,2.0,category0
0.78,27.423645,3.0,Brown,7,1,2.0,category0
0.5411605,19.892593,3.0,Gray,0,7,2.0,category0
0.4278635,15.225536,2.0,White,0,3,0.0,category0
0.39,46.338634,3.0,Black,18,4,2.0,category0
0.07,42.122097,3.0,Red,18,4,2.0,category0
0.67,28.31618,3.0,Yellow,7,1,2.0,category0
0.34521553,26.24065,3.0,Green,0,1,2.0,category0
0.94,23.96618,2.0,Black,0,1,0.0,category0
0.82,15.853829,3.0,White,0,1,2.0,category0
0.56,21.217033,3.0,Gray,18,4,2.0,category0
0.65,45.587177,3.0,Red,7,1,2.0,category0
0.44927207,24.452255,2.0,Brown Brindle,13,9,0.0,category0
0.47,36.844692,3.0,Black,18,4,2.0,category0
0.546054,11.434473,3.0,Red,7,1,2.0,category0
0.39,12.792776,2.0,Blue,13,9,0.0,category0
0.71,35.065765,3.0,White,0,7,2.0,category0
0.81,24.758114,2.0,Black,0,3,0.0,category0
0.65,9.942295,2.0,Tan,13,9,0.0,category0
0.15263693,9.791393,3.0,Brown,18,4,2.0,category0
0.21845092,13.700709,3.0,Red,18,4,2.0,category0
0.12,19.835024,3.0,Gray,18,4,2.0,category0
0.72,23.647646,3.0,Red,0,2,2.0,category0
0.69,25.76264,3.0,Blue,0,3,2.0,category0
0.9398322,19.559017,2.0,Tan,0,1,0.0,category0
0.32,18.137655,3.0,White,13,9,2.0,category0
0.08,22.863972,2.0,Brown,13,9,0.0,category0
0.13245788,21.386236,3.0,Brown,18,4,2.0,category0
0.62,30.741165,3.0,Gray,0,1,2.0,category0
0.63,9.736941,2.0,Black,13,9,0.0,category0
0.7482081,28.616123,3.0,Gray,18,4,2.0,category0
0.44,31.16814,3.0,Gray,0,1,2.0,category0
0.6,27.640938,3.0,Gray,0,1,2.0,category0
0.8157703,14.249103,2.0,Tortie Point,7,1,0.0,category0
0.62,17.807245,3.0,Red,0,1,2.0,category0
0.87,17.453327,3.0,Brown,11,4,2.0,category0
0.86,28.321276,3.0,Gray,18,4,2.0,category0
0.7994964,10.152054,3.0,Blue,0,3,2.0,category0
0.86,33.242897,3.0,Black,0,2,2.0,category0
0.58,14.647692,2.0,Gray,18,4,0.0,category0
0.88,30.808167,3.0,Gray,0,1,2.0,category0
0.8,26.981237,3.0,Gray,0,7,2.0,category0
0.7,26.971958,3.0,Red,7,1,2.0,category0
0.77,32.578854,3.0,Black,0,1,2.0,category0
0.86,27.707047,2.0,Black,0,1,0.0,category0
0.71,19.660707,2.0,Black,18,4,1.0,category0
0.23,23.957506,3.0,Brown,11,4,2.0,category0
0.9560824,30.132652,3.0,White,12,1,2.0,category0
0.64,36.60093,3.0,Black,18,4,2.0,category0
0.84,39.719753,3.0,White,7,1,2.0,category0
0.7212105,13.885089,2.0,Brown Brindle,13,9,0.0,category0
0.05,23.085659,3.0,Brown,18,4,2.0,category0
0.44,11.294205,2.0,Black,13,9,0.0,category0
0.92,36.480537,3.0,Tricolor,0,7,2.0,category0
0.75,22.311434,3.0,Gray,0,7,2.0,category0
0.8071612,19.094797,3.0,Tricolor,18,4,2.0,category0
0.98,7.9410934,2.0,Black,0,1,0.0,category0
0.94,13.690628,2.0,Tricolor,0,1,0.0,category0
0.37,7.0361543,2.0,Orange Tabby,18,4,1.0,category0
0.52,8.036663,2.0,White,0,1,0.0,category0
0.32,35.3008,3.0,Red,0,1,2.0,category0
0.4,20.410269,3.0,Gray,0,7,2.0,category0
0.3599085,27.459183,3.0,Yellow,7,1,2.0,category0
0.21641476,27.375778,3.0,Yellow,0,7,2.0,category0
0.66226834,18.4827,3.0,Blue,0,1,2.0,category0
0.28204617,31.962282,3.0,Red,7,1,2.0,category0
0.37,11.430228,2.0,Tricolor,18,4,1.0,category0
0.89,23.157122,3.0,Blue,0,7,2.0,category0
0.69,42.748566,3.0,Red,13,9,2.0,category0
0.32,33.710773,3.0,Brown,18,4,2.0,category0
0.86,24.039848,3.0,Gray,0,4,2.0,category0
0.63,11.737875,3.0,Red,12,1,2.0,category0
0.54,33.99102,3.0,White,7,1,2.0,category0
0.89,38.651936,2.0,Red,0,1,1.0,category0
0.85,35.19715,3.0,Gray,0,1,2.0,category0
0.7962454,24.944202,2.0,Tan,0,1,1.0,category0
0.53,9.968449,2.0,Brown Brindle,0,1,1.0,category0
0.44,22.636086,3.0,Black,0,1,2.0,category0
0.52,17.606936,3.0,White,7,1,2.0,category0
0.53,47.774727,2.0,White,0,3,0.0,category0
0.8,42.069744,3.0,Brown,18,4,2.0,category0
0.51,20.859169,3.0,White,18,4,2.0,category0
0.15906642,22.132048,3.0,Blue,0,1,2.0,category0
0.711824,41.84187,3.0,White,0,1,2.0,category0
0.08,14.243151,2.0,Tan,18,4,1.0,category0
0.81,15.594619,3.0,Gray,13,9,2.0,category0
0.66,36.797054,2.0,Red,0,1,1.0,category0
0.93,11.903604,2.0,Black,0,1,0.0,category0
0.63,13.500119,2.0,White,13,9,0.0,category0
0.24,11.561215,3.0,Red,0,3,2.0,category0
0.54,18.014732,3.0,Gray,0,1,2.0,category0
0.21,7.312812,2.0,White,13,9,0.0,category0
0.8501629,32.35517,2.0,White,0,3,0.0,category0
0.75,14.226068,2.0,Tricolor,0,1,1.0,category0
0.53,5.6745315,2.0,Brown,13,9,1.0,category0
0.5702863,41.079403,2.0,Red,7,1,1.0,category0
0.88,19.14841,3.0,Yellow,0,1,2.0,category0
0.83,31.972113,3.0,Yellow,0,1,2.0,category0
0.91,32.783127,3.0,Red,7,1,2.0,category0
0.34,30.895243,3.0,Gray,0,1,2.0,category0
0.6821859,7.727963,2.0,Gray,13,9,0.0,category0
0.56,25.791706,3.0,Yellow,0,7,2.0,category0
0.73,10.642701,2.0,White,13,9,0.0,category0
0.8354262,8.61984,3.0,Red,7,1,2.0,category0
0.18,34.445,3.0,Brown,18,4,2.0,category0
0.72,12.183006,2.0,Black,0,1,0.0,category0
0.4,20.249395,3.0,Yellow,7,1,2.0,category0
0.98,46.9577,3.0,White,11,4,2.0,category0
0.9,49.45086,2.0,White,0,3,0.0,category0
0.99,41.34809,3.0,Yellow,0,1,2.0,category0
0.68,7.5648694,3.0,Gray,0,7,2.0,category0
0.3,38.27999,3.0,Red,0,1,2.0,category0
0.35,29.25043,2.0,Black,0,3,0.0,category0
0.45,5.4816413,2.0,Black,13,9,0.0,category0
0.93,39.35444,3.0,Brown,18,4,2.0,category0
0.76,38.87997,3.0,Red,0,1,2.0,category0
0.68,19.499321,2.0,White,0,1,0.0,category0
0.7087936,32.87104,3.0,White,18,4,2.0,category0
0.69,34.983738,3.0,Gray,0,1,2.0,category0
0.9121538,9.8638115,2.0,White,0,1,0.0,category0
0.09,14.253168,2.0,Tan,18,4,1.0,category0
0.09,48.159283,3.0,Yellow,0,1,2.0,category0
0.32551932,39.765553,3.0,White,7,1,2.0,category0
0.7381609,28.668467,3.0,White,18,4,2.0,category0
0.83,28.101269,3.0,Yellow,7,1,2.0,category0
0.2,33.23164,3.0,White,11,4,2.0,category0
0.25,23.443432,3.0,White,11,4,2.0,category0
0.8309827,18.623255,3.0,Tan,11,4,2.0,category0
0.36,28.334293,3.0,Yellow,0,1,2.0,category0
0.28,10.205723,3.0,Gray,18,4,2.0,category0
0.63547844,14.478864,2.0,Brown,13,9,0.0,category0
0.47,34.218906,3.0,Red,7,1,2.0,category0
0.14,25.732157,3.0,Gray,18,4,2.0,category0
0.34586817,24.49926,3.0,Yellow,0,7,2.0,category0
0.6,44.78531,3.0,Brown,18,4,2.0,category0
0.01,18.944687,3.0,Gray,0,6,2.0,category0
0.81,35.32337,3.0,Gray,18,4,2.0,category0
0.19,6.121228,2.0,Brown,13,9,1.0,category0
0.9,45.198143,2.0,Tan,0,3,0.0,category0
0.97,20.658134,2.0,Tan,7,1,0.0,category0
0.61,10.531041,2.0,Brown,13,9,0.0,category0
0.99,15.846306,2.0,Red,0,1,1.0,category0
0.63084096,21.345856,3.0,Gray,18,4,2.0,category0
0.24,19.064194,3.0,Gray,0,7,2.0,category0
0.89,41.82731,3.0,Gray,0,1,2.0,category0
0.88,22.066545,3.0,Blue,0,7,2.0,category0
0.92,35.242718,3.0,Red,12,1,2.0,category0
0.46,36.69814,2.0,Brown,7,1,1.0,category0
0.02,12.412014,3.0,Gray,18,4,2.0,category0
0.26,33.303062,3.0,Brown,11,4,2.0,category0
0.45,18.994293,3.0,White,7,1,2.0,category0
0.31,36.711876,3.0,Black,18,4,2.0,category0
0.060404275,15.244182,3.0,Gray,18,4,2.0,category0
0.24,9.742205,3.0,Gray,18,4,2.0,category0
0.91100764,31.955317,3.0,White,0,1,2.0,category0
0.63,43.454468,3.0,Red,7,1,2.0,category0
0.6194755,13.967121,3.0,Red,13,9,2.0,category0
0.04,8.539896,2.0,Brown Brindle,0,1,0.0,category0
0.8,16.026302,3.0,Gray,0,1,2.0,category0
0.39,12.008155,2.0,White,13,9,0.0,category0
0.94325894,38.232178,2.0,White,0,1,0.0,category0
0.77,15.786882,3.0,Tricolor,0,6,2.0,category0
0.68,33.663544,2.0,Gray,18,4,0.0,category0
0.68,23.45802,3.0,Yellow,7,1,2.0,category0
0.99,46.773037,3.0,Gray,18,4,2.0,category0
0.78,25.28841,3.0,Green,7,1,2.0,category0
0.63,25.474398,3.0,Gray,0,1,2.0,category0
0.54,7.3556685,2.0,Black,13,9,1.0,category0
0.93,16.14321,3.0,White,0,1,2.0,category0
0.88,39.389015,2.0,Sable,7,1,0.0,category0
0.5862033,32.48416,3.0,Red,0,1,2.0,category0
0.2,7.798883,2.0,Black,13,9,0.0,category0
0.51,37.792946,3.0,Yellow,7,1,2.0,category0
0.47377932,24.776266,2.0,Red,0,1,0.0,category0
0.044389345,47.90701,3.0,Black,18,4,2.0,category0
0.72,33.901764,3.0,Yellow,0,1,2.0,category0
0.79,9.620134,3.0,White,7,1,2.0,category0
0.14,26.7669,3.0,Gray,0,1,2.0,category0
0.47435853,48.02851,3.0,Yellow,0,1,2.0,category0
0.73,11.846345,3.0,Brown,11,4,2.0,category0
0.77096313,16.663427,3.0,Gray,18,4,2.0,category0
0.41,30.539846,3.0,White,0,1,2.0,category0
0.76,35.812496,3.0,Brown,18,4,2.0,category0
0.68,8.70343,2.0,Green,7,1,0.0,category0
0.9,37.55514,3.0,White,0,1,2.0,category0
0.68,12.115449,3.0,Green,7,1,2.0,category0
0.97912765,21.246176,3.0,White,0,1,2.0,category0
0.16,45.514385,3.0,Black,7,1,2.0,category0
0.34999406,14.966788,3.0,Blue,0,7,2.0,category0
0.50940967,29.631847,3.0,Black,0,1,2.0,category0
0.42,30.560818,3.0,Brown,13,9,2.0,category0
0.38,26.206944,3.0,White,0,1,2.0,category0
0.92,16.665152,2.0,Black,0,1,0.0,category0
0.88,33.18892,3.0,Black,18,4,2.0,category0
0.85,17.528433,3.0,Black,0,1,2.0,category0
0.48,34.214096,3.0,White,12,1,2.0,category0
0.6251813,23.244394,2.0,White,13,9,0.0,category0
0.93,15.7419405,3.0,Red,0,1,2.0,category0
0.5,5.693654,2.0,White,13,9,1.0,category0
0.44,39.822132,3.0,White,0,3,2.0,category0
0.52,12.199541,3.0,Gray,18,4,2.0,category0
0.9,11.989118,2.0,Red,0,1,0.0,category0
0.2,45.140747,3.0,White,7,1,2.0,category0
0.5158855,45.213146,3.0,Brown,0,1,2.0,category0
0.15,30.229134,2.0,White,0,3,1.0,category0
0.46874553,23.730755,2.0,Black,11,4,1.0,category0
0.27038923,8.318219,2.0,Tan,13,9,0.0,category0
0.85,7.4442205,2.0,Red,0,1,1.0,category0
0.63,25.532785,2.0,Red,12,1,0.0,category0
0.26,9.702744,2.0,Blue,18,4,1.0,category0
0.41,30.761843,3.0,Red,12,1,2.0,category0
0.38936925,9.949298,3.0,Blue,0,1,2.0,category0
0.79871213,42.118458,3.0,Blue,0,3,2.0,category0
0.54304874,24.51176,3.0,White,0,1,2.0,category0
0.44,25.617668,3.0,Brown Tabby,7,1,2.0,category0
0.04,6.7982907,2.0,Brown Brindle,13,9,0.0,category0
0.21,5.302129,2.0,Black,13,9,1.0,category0
0.88,41.082767,2.0,Tan,0,1,0.0,category0
0.53,24.176615,3.0,Black,0,1,2.0,category0
0.3246129,7.1140385,2.0,Black,18,4,1.0,category0
0.77404475,15.045664,2.0,Tan,0,1,0.0,category0
0.96,33.88244,3.0,Green,0,2,2.0,category0
0.562237,41.572292,3.0,Brown Tabby,18,4,2.0,category0
0.22,40.571915,3.0,White,7,1,2.0,category0
0.88,18.914682,3.0,Red,12,1,2.0,category0
0.96433204,34.724106,2.0,Yellow,0,1,0.0,category0
0.92,37.41553,3.0,Gray,0,7,2.0,category0
0.9,20.48108,2.0,Blue,0,1,0.0,category0
0.96,26.333372,3.0,Gray,0,1,2.0,category0
0.49,10.8115015,2.0,Blue,13,9,0.0,category0
0.73,15.509554,3.0,Brown,18,4,2.0,category0
0.59,7.338291,2.0,Black,0,1,0.0,category0
0.58,9.09114,2.0,Black,0,1,0.0,category0
0.75,46.401676,2.0,Blue,7,1,1.0,category0
0.36,9.40075,3.0,Brown,11,4,2.0,category0
0.98,20.310287,3.0,Gray,0,7,2.0,category0
0.8312309,19.45088,3.0,Brown,18,4,2.0,category0
0.35,28.611584,3.0,Gray,0,1,2.0,category0
