length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.01,45.67,0.0,Black,0,1,1.0,Aother
0.45,8.82,0.0,Brown,0,1,1.0,Aother
0.19,27.17,0.0,Brown Tabby,0,1,1.0,Aother
0.58,34.66,0.0,Blue,0,1,1.0,Aother
0.25,31.16,1.0,Blue,0,7,0.0,Aother
0.77,43.15,3.0,Brown,0,3,2.0,Aother
0.78,17.09,1.0,Fawn,0,7,0.0,Aother
0.63,30.27,0.0,Tortie,0,1,1.0,Aother
0.15,34.7,0.0,Tan,0,7,1.0,Aother
0.96,31.46,0.0,Black,0,7,1.0,Aother
0.8,15.23,1.0,Blue,0,1,0.0,Aother
0.34,37.71,0.0,Chocolate,0,7,1.0,Aother
0.22,46.21,0.0,Brown,13,9,1.0,Aother
0.39,48.3,2.0,Black,13,9,1.0,Aother
0.96,18.99,0.0,Brown Tabby,16,9,1.0,Aother
0.99,35.61,0.0,Brown Tabby,0,1,1.0,Aother
0.52,40.67,0.0,Black,7,1,1.0,Aother
0.3,21.21,0.0,Black,0,7,1.0,Aother
0.34,23.39,0.0,Fawn,0,1,1.0,Aother
0.06,15.46,1.0,Orange Tabby,0,1,0.0,Aother
0.04,5.4,0.0,Black,0,7,1.0,Aother
0.43,27.03,0.0,Calico,13,9,1.0,Aother
0.87,22.61,0.0,White,0,7,1.0,Aother
0.59,41.54,0.0,Tortie,7,1,1.0,Aother
0.22,9.84,0.0,White,0,1,1.0,Aother
0.71,7.05,2.0,Torbie,16,9,1.0,Aother
0.66,11.11,0.0,Calico,13,9,1.0,Aother
0.33,15.76,0.0,Tortie,0,1,1.0,Aother
0.81,35.26,1.0,White,0,1,0.0,Aother
0.85,37.27,0.0,Calico Point,0,1,1.0,Aother
0.26,35.07,1.0,Black,0,1,0.0,Aother
0.62,31.47,3.0,Gray,18,4,2.0,Aother
0.59,32.6,0.0,Brown Tabby,7,1,1.0,Aother
0.57,15.22,0.0,Orange Tabby,13,9,1.0,Aother
0.37,20.67,1.0,Brown Tabby,13,9,0.0,Aother
0.03,14.28,0.0,Tan,0,1,1.0,Aother
0.77,29.15,1.0,Brown Tabby,0,7,0.0,Aother
0.59,26.78,1.0,Black,13,9,0.0,Aother
0.62,12.2,1.0,Blue Tabby,0,1,0.0,Aother
0.3,16.37,0.0,White,0,1,1.0,Aother
0.14,27.55,1.0,Brown,13,9,0.0,Aother
0.17,21.7,2.0,Brown,0,7,1.0,Aother
0.22,24.06,2.0,Tan,0,1,1.0,Aother
0.51,10.32,2.0,Black,16,9,1.0,Aother
0.76,17.59,0.0,Brown Tabby,0,1,1.0,Aother
0.16,14.12,1.0,Tricolor,0,7,0.0,Aother
0.95,42.42,1.0,Brown,0,7,0.0,Aother
0.78,19.98,1.0,Black,0,1,0.0,Aother
0.97,35.33,2.0,Brown,0,7,0.0,Aother
0.42,31.96,2.0,Blue,16,9,0.0,Aother
0.5,44.3,2.0,Tan,13,9,0.0,Aother
0.52,39.59,0.0,Black,13,9,1.0,Aother
0.53,20.47,1.0,Black,13,9,0.0,Aother
0.15,8.19,0.0,Brown Brindle,0,1,1.0,Aother
0.5,45.41,1.0,Black,0,1,0.0,Aother
0.58,47.93,0.0,White,0,1,1.0,Aother
0.46,28.88,2.0,Orange Tabby,13,9,0.0,Aother
0.64,30.4,2.0,Black,0,1,0.0,Aother
0.63,15.15,0.0,Tortie,7,1,1.0,Aother
0.84,37.7,1.0,Blue,0,1,0.0,Aother
0.87,36.07,1.0,Black,18,4,0.0,Aother
0.88,32.12,2.0,Tortie,13,9,1.0,Aother
0.77,10.48,2.0,White,0,7,1.0,Aother
0.87,12.91,1.0,Tan,0,1,0.0,Aother
0.49,29.38,1.0,Flame Point,0,1,0.0,Aother
0.95,40.54,2.0,Blue,13,9,0.0,Aother
0.1,24.1,0.0,Lynx Point,16,9,1.0,Aother
0.94,25.41,1.0,Black,0,7,0.0,Aother
0.52,28.06,0.0,White,0,1,1.0,Aother
0.19,10.36,1.0,Black,0,1,0.0,Aother
0.01,43.51,0.0,Blue Tabby,0,7,1.0,Aother
0.18,26.47,0.0,Blue,0,1,1.0,Aother
0.8,13.19,0.0,Black,13,9,1.0,Aother
0.3,46.42,1.0,Black,0,1,0.0,Aother
0.33,29.47,1.0,Chocolate,0,1,0.0,Aother
0.17,11.53,2.0,Black,13,9,1.0,Aother
0.76,13.47,3.0,Brown,15,4,2.0,Aother
0.9,21.1,2.0,Brown,13,9,1.0,Aother
0.45,21.62,2.0,Tan,0,7,1.0,Aother
0.64,6.33,0.0,Black,13,9,1.0,Aother
0.77,26.46,2.0,Brown Tabby,13,9,1.0,Aother
0.3,41.47,0.0,Torbie,0,1,1.0,Aother
0.42,25.93,3.0,Black,18,4,2.0,Aother
0.57,30.11,0.0,White,0,7,1.0,Aother
0.4,49.89,1.0,Red,0,7,0.0,Aother
0.54,39.78,1.0,Black,0,1,0.0,Aother
0.62,22.14,2.0,Blue,18,4,0.0,Aother
0.17,15.05,1.0,Fawn,0,1,0.0,Aother
0.95,27.67,0.0,Black,0,1,1.0,Aother
1.0,25.68,1.0,Black,0,7,0.0,Aother
0.4,9.93,0.0,Black,0,7,1.0,Aother
0.48,16.46,0.0,Brown Tabby,0,1,1.0,Aother
0.49,33.94,1.0,Tan,0,1,0.0,Aother
0.08,9.37,0.0,Tortie,0,1,1.0,Aother
0.36,16.54,1.0,Brown Tabby,0,1,0.0,Aother
0.61,32.29,2.0,Brown,0,7,1.0,Aother
0.37,25.56,1.0,White,0,7,0.0,Aother
0.72,22.44,1.0,Tan,0,7,0.0,Aother
0.19,41.74,1.0,Blue,0,1,0.0,Aother
0.59,45.88,0.0,Red,0,1,1.0,Aother
0.51,33.25,0.0,Tortie,0,1,1.0,Aother
0.39,18.25,1.0,Blue,0,1,0.0,Aother
0.75,29.84,1.0,Brown,0,7,0.0,Aother
0.41,21.22,1.0,Blue,0,7,0.0,Aother
0.8,39.62,2.0,Orange Tabby,13,9,1.0,Aother
0.26,21.36,0.0,Black,0,7,1.0,Aother
0.24,37.01,0.0,Brown Tabby,7,1,1.0,Aother
0.15,45.87,2.0,Gray Tabby,13,9,1.0,Aother
0.75,14.84,0.0,Blue Tabby,0,1,1.0,Aother
0.88,7.81,3.0,Gray,13,9,2.0,Aother
0.04,13.85,0.0,Torbie,0,1,1.0,Aother
0.16,45.68,0.0,Brown Brindle,7,1,1.0,Aother
0.08,26.16,0.0,Black,0,7,1.0,Aother
0.74,6.51,0.0,Brown Tabby,13,9,1.0,Aother
0.4,38.34,1.0,Brown Tabby,0,1,0.0,Aother
0.2,25.51,1.0,White,0,1,0.0,Aother
0.83,14.57,0.0,Black,13,9,1.0,Aother
0.92,38.58,1.0,Sable,0,7,0.0,Aother
0.05,45.88,1.0,Brown,0,1,0.0,Aother
0.99,35.12,0.0,Black,0,1,1.0,Aother
0.99,30.32,1.0,Cream Tabby,13,9,0.0,Aother
0.73,16.79,0.0,Black,7,1,1.0,Aother
0.94,41.92,2.0,Black,13,9,1.0,Aother
0.65,16.0,0.0,Blue,0,1,1.0,Aother
0.78,34.34,0.0,Tricolor,0,1,1.0,Aother
0.18,46.96,0.0,Black,0,1,1.0,Aother
0.86,44.23,1.0,Tan,0,1,0.0,Aother
0.44,7.74,3.0,Lilac Point,18,4,2.0,Aother
0.87,32.44,0.0,Torbie,0,1,1.0,Aother
0.68,40.59,2.0,Yellow,0,1,0.0,Aother
0.21,34.17,1.0,Brown Brindle,0,1,0.0,Aother
0.17,30.01,0.0,White,0,1,1.0,Aother
0.58,21.4,1.0,Brown,0,7,0.0,Aother
0.09,28.15,2.0,Tricolor,13,9,1.0,Aother
0.47,21.37,0.0,Black,0,1,1.0,Aother
0.34,40.54,0.0,Orange Tabby,0,1,1.0,Aother
0.57,40.24,1.0,Blue,0,7,0.0,Aother
0.86,18.89,0.0,Black,0,7,1.0,Aother
0.74,17.09,3.0,Cream Tabby,0,7,2.0,Aother
0.64,16.73,0.0,Brown Tabby,13,9,1.0,Aother
0.62,9.98,0.0,Tortie,0,1,1.0,Aother
0.23,20.29,3.0,Brown Tabby,16,9,2.0,Aother
0.87,22.34,2.0,Chocolate,0,7,1.0,Aother
0.63,42.67,2.0,Orange Tabby,13,9,1.0,Aother
0.46,26.66,1.0,Orange Tabby,13,9,0.0,Aother
0.9,21.28,2.0,Brown,0,7,0.0,Aother
0.99,10.48,2.0,Black,13,9,1.0,Aother
0.8,39.78,0.0,Black,0,1,1.0,Aother
0.59,14.08,1.0,Orange Tabby,13,9,0.0,Aother
0.43,27.49,1.0,Buff,13,9,0.0,Aother
0.25,24.38,2.0,Brown Tabby,11,4,0.0,Aother
0.08,29.61,1.0,Brown,0,1,0.0,Aother
0.82,36.93,0.0,Black,18,4,1.0,Aother
0.02,31.44,0.0,White,13,9,1.0,Aother
0.47,33.55,1.0,Black,0,1,0.0,Aother
0.4,15.85,1.0,Black,0,1,0.0,Aother
0.07,10.88,1.0,Brown Tabby,7,1,0.0,Aother
0.47,45.56,0.0,Blue Tabby,7,1,1.0,Aother
0.62,39.63,0.0,Black,7,1,1.0,Aother
0.23,14.33,0.0,Black,7,1,1.0,Aother
0.42,37.06,0.0,Brown,0,7,1.0,Aother
0.41,31.85,2.0,Black,7,1,0.0,Aother
0.5,45.41,2.0,Brown Tabby,13,9,0.0,Aother
0.81,40.38,1.0,Brown Brindle,0,7,0.0,Aother
0.51,37.8,1.0,White,13,9,0.0,Aother
0.47,41.36,0.0,Black,0,7,1.0,Aother
0.01,17.98,2.0,Brown Tabby,13,9,1.0,Aother
0.84,29.21,0.0,Tan,0,1,1.0,Aother
0.3,31.58,0.0,Torbie,7,1,1.0,Aother
0.67,29.83,0.0,Tan,13,9,1.0,Aother
0.78,44.76,1.0,Tricolor,0,1,0.0,Aother
0.49,42.34,2.0,Seal Point,13,9,1.0,Aother
0.86,38.31,1.0,Brown,0,1,0.0,Aother
0.81,46.83,0.0,Brown Tabby,13,9,1.0,Aother
0.95,40.98,1.0,Black,7,1,0.0,Aother
0.63,7.65,2.0,Black,13,9,1.0,Aother
0.96,10.88,1.0,White,0,1,0.0,Aother
0.21,25.05,0.0,Red,13,9,1.0,Aother
0.55,44.92,1.0,Brown,0,7,0.0,Aother
0.9,43.14,1.0,Brown,0,7,0.0,Aother
0.03,14.21,0.0,Brown,0,7,1.0,Aother
0.12,28.32,3.0,Gray,18,4,2.0,Aother
0.66,10.4,0.0,White,0,1,1.0,Aother
0.45,23.78,2.0,Brown Merle,13,9,0.0,Aother
0.5,28.59,1.0,White,7,1,0.0,Aother
0.39,24.55,1.0,Yellow,0,7,0.0,Aother
0.73,28.93,2.0,Red,0,7,0.0,Aother
0.7,37.15,2.0,Black,13,9,1.0,Aother
0.84,21.18,1.0,Yellow,13,9,0.0,Aother
0.7,45.58,1.0,Black,0,1,0.0,Aother
0.33,33.41,2.0,Blue,13,9,0.0,Aother
0.47,16.51,1.0,Brown Brindle,7,1,0.0,Aother
0.86,40.12,0.0,Torbie,7,1,1.0,Aother
0.82,46.87,0.0,Tortie,0,1,1.0,Aother
0.14,5.68,1.0,Orange Tabby,13,9,0.0,Aother
0.96,10.9,2.0,Black,13,9,1.0,Aother
0.8,49.43,0.0,Blue,0,1,1.0,Aother
0.74,21.03,2.0,White,15,4,1.0,Aother
0.78,43.03,1.0,Orange Tabby,13,9,0.0,Aother
0.37,45.92,2.0,Torbie,16,9,1.0,Aother
0.86,19.75,0.0,Black,0,7,1.0,Aother
0.64,45.15,2.0,White,0,7,0.0,Aother
0.29,15.34,1.0,Blue,0,1,0.0,Aother
0.1,8.93,1.0,Black,0,7,0.0,Aother
0.64,19.39,1.0,Cream Tabby,13,9,0.0,Aother
0.31,24.21,0.0,White,0,1,1.0,Aother
0.23,43.78,1.0,Black,18,4,0.0,Aother
0.67,23.05,0.0,White,0,1,1.0,Aother
0.65,24.19,2.0,Tortie,13,9,1.0,Aother
0.22,40.7,1.0,Brown,0,7,0.0,Aother
0.35,25.02,1.0,White,0,1,0.0,Aother
0.87,33.38,3.0,Orange Tabby,13,9,2.0,Aother
0.46,14.74,2.0,White,0,7,0.0,Aother
0.62,40.11,0.0,Yellow,0,1,1.0,Aother
0.95,33.08,1.0,Black,0,1,0.0,Aother
0.83,44.53,1.0,Brown,0,1,0.0,Aother
0.97,39.51,0.0,Tortie,0,1,1.0,Aother
0.27,21.86,0.0,Black,0,7,1.0,Aother
0.87,10.98,1.0,Black,0,1,0.0,Aother
0.05,38.8,1.0,White,0,1,0.0,Aother
0.55,15.44,1.0,Black,13,9,0.0,Aother
0.8,37.25,1.0,Black,7,1,0.0,Aother
0.68,42.47,0.0,Brown,0,1,1.0,Aother
0.21,13.25,2.0,Black,0,7,1.0,Aother
0.95,37.37,1.0,White,0,1,0.0,Aother
0.75,26.07,1.0,Orange Tabby,0,1,0.0,Aother
0.19,29.39,0.0,Tan,0,1,1.0,Aother
0.2,38.16,0.0,White,0,7,1.0,Aother
0.42,24.18,1.0,Black,13,9,0.0,Aother
0.33,49.13,1.0,Black,0,1,0.0,Aother
0.72,12.47,1.0,White,7,1,0.0,Aother
0.22,10.92,2.0,Black,8,2,0.0,Aother
0.88,5.59,1.0,Brown Brindle,0,1,0.0,Aother
0.34,31.69,3.0,White,18,4,2.0,Aother
0.38,16.13,0.0,White,0,7,1.0,Aother
0.46,47.8,0.0,Black,7,1,1.0,Aother
0.32,11.53,1.0,Orange Tabby,7,1,0.0,Aother
0.18,37.41,0.0,Black,0,7,1.0,Aother
0.49,27.7,1.0,Tan,0,7,0.0,Aother
0.29,44.58,0.0,Brown Brindle,0,1,1.0,Aother
0.88,24.57,2.0,White,13,9,1.0,Aother
0.05,41.08,1.0,White,7,1,0.0,Aother
0.45,25.82,2.0,Yellow,0,7,0.0,Aother
0.57,9.16,3.0,Black,15,4,2.0,Aother
0.3,18.29,0.0,White,0,1,1.0,Aother
0.1,35.94,1.0,Black,0,1,0.0,Aother
0.96,43.13,1.0,Blue Tabby,13,9,0.0,Aother
0.08,38.89,1.0,Orange Tabby,13,9,0.0,Aother
0.05,30.09,1.0,Black,13,9,0.0,Aother
0.8,37.07,2.0,Brown Tabby,16,9,1.0,Aother
0.92,38.5,1.0,Cream Tabby,0,1,0.0,Aother
0.33,9.95,2.0,Brown Brindle,0,1,0.0,Aother
0.69,27.17,1.0,Black,13,9,0.0,Aother
0.32,13.38,1.0,Tricolor,0,7,0.0,Aother
0.76,45.33,2.0,Black,13,9,0.0,Aother
0.38,40.89,2.0,Orange Tabby,13,9,0.0,Aother
0.64,47.49,1.0,Buff,0,7,0.0,Aother
0.36,35.31,1.0,Cream,0,1,0.0,Aother
0.19,27.63,2.0,Tan,18,4,0.0,Aother
0.99,19.57,2.0,White,13,9,0.0,Aother
0.53,8.43,2.0,Orange Tabby,18,4,0.0,Aother
0.23,10.13,2.0,Brown Tabby,13,9,0.0,Aother
0.29,32.76,3.0,Brown,15,4,2.0,Aother
0.02,49.93,1.0,Orange Tabby,7,1,0.0,Aother
0.53,46.98,0.0,Brown Tabby,13,9,1.0,Aother
0.74,38.77,0.0,Tortie,0,1,1.0,Aother
0.14,39.22,0.0,White,0,7,1.0,Aother
0.77,11.45,2.0,Orange Tabby,13,9,1.0,Aother
0.59,9.61,2.0,Calico,16,9,1.0,Aother
0.16,8.24,2.0,Black,0,7,0.0,Aother
0.93,24.24,2.0,Blue Tabby,13,9,0.0,Aother
0.64,43.44,2.0,Brown,0,7,0.0,Aother
0.37,41.86,0.0,Tricolor,0,1,1.0,Aother
0.56,19.04,1.0,White,0,1,0.0,Aother
0.36,41.95,0.0,Blue Tabby,13,9,1.0,Aother
0.97,16.62,0.0,White,13,9,1.0,Aother
0.74,29.6,1.0,Red,0,1,0.0,Aother
0.5,44.24,0.0,Torbie,0,1,1.0,Aother
0.2,42.24,0.0,Black,0,1,1.0,Aother
0.27,19.64,1.0,Black Tabby,13,9,0.0,Aother
0.97,22.72,3.0,Sable,15,4,2.0,Aother
0.11,24.01,1.0,Tan,0,1,0.0,Aother
0.46,46.16,0.0,White,0,1,1.0,Aother
0.65,23.4,3.0,Black Tabby,13,9,2.0,Aother
0.21,45.15,3.0,Brown,15,4,2.0,Aother
0.38,42.75,1.0,Sable,13,9,0.0,Aother
0.5,29.78,0.0,White,0,7,1.0,Aother
0.86,35.39,3.0,Gray,0,7,2.0,category0
0.26,25.29,1.0,Black,13,9,0.0,Aother
0.59,43.75,1.0,Brown Tabby,0,7,0.0,Aother
0.8,9.82,1.0,White,0,1,0.0,Aother
0.79,16.86,3.0,Chocolate,13,9,2.0,Aother
0.59,32.39,2.0,Blue Cream,0,1,0.0,Aother
0.63,10.27,1.0,Brown,0,1,0.0,Aother
0.12,17.82,2.0,Orange Tabby,13,9,0.0,Aother
0.27,17.37,2.0,Blue,16,9,1.0,Aother
0.28,20.61,2.0,Tan,13,9,1.0,Aother
0.85,37.65,1.0,Tan,0,1,0.0,Aother
0.83,11.72,0.0,Brown,0,1,1.0,Aother
0.44,15.57,2.0,Tortie,16,9,1.0,Aother
0.44,18.76,0.0,White,0,7,1.0,Aother
0.12,6.11,1.0,Red,13,9,0.0,Aother
0.23,15.65,1.0,Black,0,1,0.0,Aother
0.64,7.89,0.0,Brown Tabby,0,1,1.0,Aother
0.02,27.03,1.0,Black,0,1,0.0,Aother
0.83,23.29,1.0,Black,7,1,0.0,Aother
0.8,28.84,1.0,Brown Tabby,7,1,0.0,Aother
0.67,10.77,1.0,Brown,0,1,0.0,Aother
0.97,32.11,2.0,Black,13,9,0.0,Aother
0.2,17.94,0.0,Black,18,4,1.0,Aother
0.63,11.57,1.0,Black,0,7,0.0,Aother
0.67,25.14,0.0,Tan,0,1,1.0,Aother
0.91,48.84,3.0,Brown,15,4,2.0,Aother
0.55,31.56,1.0,Black,0,7,0.0,Aother
0.71,15.49,2.0,Orange Tabby,13,9,1.0,Aother
0.33,37.08,0.0,Tricolor,0,1,1.0,Aother
0.2,22.68,1.0,Red,0,7,0.0,Aother
0.34,30.36,2.0,Black,0,7,1.0,Aother
0.52,48.5,0.0,Tortie,0,7,1.0,Aother
0.2,30.45,2.0,Brown,13,9,1.0,Aother
0.35,32.5,1.0,Tan,0,1,0.0,Aother
0.85,18.47,0.0,Calico,0,1,1.0,Aother
0.74,13.69,2.0,White,11,4,0.0,Aother
0.72,14.81,2.0,White,13,9,1.0,Aother
0.94,12.43,0.0,Torbie,13,9,1.0,Aother
0.06,21.13,1.0,Cream Tabby,0,1,0.0,Aother
0.45,40.12,1.0,Blue,0,1,0.0,Aother
0.44,11.56,1.0,Black,13,9,0.0,Aother
0.29,15.18,1.0,Flame Point,0,1,0.0,Aother
0.91,7.66,1.0,Brown Tabby,0,1,0.0,Aother
0.85,30.9,0.0,Brown Tabby,13,9,1.0,Aother
0.12,35.17,0.0,Black,0,1,1.0,Aother
0.49,24.27,0.0,Brown Brindle,0,1,1.0,Aother
0.95,20.78,0.0,Black,0,1,1.0,Aother
0.61,31.96,1.0,Orange Tabby,7,1,0.0,Aother
0.79,44.1,0.0,Brown,0,1,1.0,Aother
0.89,14.67,1.0,White,0,1,0.0,Aother
0.92,40.71,2.0,Cream,0,7,1.0,Aother
0.08,35.55,0.0,Tan,13,9,1.0,Aother
0.67,10.2,0.0,White,0,1,1.0,Aother
0.49,12.2,1.0,Brown Tabby,16,9,0.0,Aother
0.99,7.7,2.0,Fawn,0,7,1.0,Aother
0.79,9.61,2.0,Black,13,9,0.0,Aother
0.44,27.76,2.0,Black,16,9,0.0,Aother
0.58,38.37,1.0,Orange Tabby,13,9,0.0,Aother
0.31,19.49,2.0,Blue,18,4,0.0,Aother
0.65,7.68,1.0,Blue,0,7,0.0,Aother
0.67,46.48,1.0,Black,13,9,0.0,Aother
0.44,27.82,2.0,Brown Tabby,0,1,1.0,Aother
0.13,35.3,0.0,White,0,1,1.0,Aother
1.0,28.2,2.0,Black,13,9,0.0,Aother
0.33,30.98,1.0,Black,0,7,0.0,Aother
0.08,46.98,2.0,Blue Tabby,13,9,0.0,Aother
0.3,31.38,0.0,Black,0,1,1.0,Aother
0.85,46.58,1.0,White,13,9,0.0,Aother
0.35,6.98,1.0,Black,16,9,0.0,Aother
0.65,31.29,2.0,Gray Tabby,2,4,1.0,Aother
0.91,22.13,1.0,Gray,13,9,0.0,Aother
0.51,47.94,0.0,Tricolor,0,1,1.0,Aother
0.91,46.39,0.0,Fawn,0,7,1.0,Aother
0.82,35.52,3.0,Black,13,9,2.0,Aother
0.37,42.74,0.0,Tan,13,9,1.0,Aother
0.27,13.57,0.0,Black Brindle,0,1,1.0,Aother
0.02,49.28,1.0,Orange Tabby,7,1,0.0,Aother
0.18,49.86,0.0,Brown,0,1,1.0,Aother
0.38,33.46,3.0,Brown,15,4,2.0,Aother
0.66,11.99,3.0,Brown,18,4,2.0,Aother
0.88,49.4,0.0,White,13,9,1.0,Aother
0.74,48.51,1.0,Brown Brindle,0,1,0.0,Aother
0.79,11.52,2.0,Brown Tabby,13,9,1.0,Aother
0.6,6.27,1.0,Black,0,7,0.0,Aother
0.19,48.64,2.0,Buff,0,7,1.0,Aother
0.44,29.75,3.0,Black,15,4,2.0,Aother
0.87,36.8,0.0,Tan,0,1,1.0,Aother
0.99,10.05,0.0,Black,0,1,1.0,Aother
0.68,11.94,2.0,Brown Tabby,13,9,0.0,Aother
0.36,28.98,0.0,Black,0,7,1.0,Aother
0.48,45.99,2.0,Brown Tabby,13,9,0.0,Aother
0.29,43.78,1.0,Blue Tabby,0,1,0.0,Aother
0.19,30.44,1.0,Black,0,1,0.0,Aother
0.96,36.48,3.0,Black,15,4,2.0,Aother
0.92,41.98,1.0,White,0,1,0.0,Aother
0.64,48.35,0.0,Tan,0,1,1.0,Aother
0.68,14.05,0.0,Brown,0,1,1.0,Aother
0.29,41.61,1.0,Cream Tabby,0,1,0.0,Aother
0.29,13.31,0.0,Black,0,7,1.0,Aother
0.19,23.67,2.0,Sable,0,7,0.0,Aother
0.7,38.91,1.0,Black,16,9,0.0,Aother
0.23,41.92,0.0,Calico,0,1,1.0,Aother
0.69,29.76,0.0,Black,0,1,1.0,Aother
0.65,31.52,2.0,White,0,7,1.0,Aother
0.38,10.35,2.0,Orange Tabby,16,9,0.0,Aother
0.18,45.32,2.0,Brown Tabby,13,9,1.0,Aother
0.32,6.48,2.0,Tortie,13,9,1.0,Aother
0.83,31.5,0.0,Black,16,9,1.0,Aother
0.27,6.72,1.0,Black,0,1,0.0,Aother
0.48,21.98,0.0,Black,0,1,1.0,Aother
0.61,16.04,2.0,Calico,17,9,1.0,Aother
0.8,5.71,1.0,Buff,0,7,0.0,Aother
0.21,12.54,1.0,White,13,9,0.0,Aother
0.59,36.57,0.0,Blue,7,1,1.0,Aother
0.64,13.86,1.0,Black,11,4,0.0,Aother
0.18,10.66,0.0,Brown Tabby,7,1,1.0,Aother
0.67,20.48,0.0,Brown Brindle,0,1,1.0,Aother
0.4,16.95,0.0,Black,0,1,1.0,Aother
0.68,30.35,0.0,Orange Tabby,13,9,1.0,Aother
0.57,12.27,1.0,Tan,0,1,0.0,Aother
0.3,44.91,1.0,Black,0,1,0.0,Aother
0.52,33.37,0.0,Black,0,7,1.0,Aother
0.34,17.01,1.0,Brown,0,1,0.0,Aother
0.22,46.42,2.0,Brown Tabby,13,9,1.0,Aother
0.96,7.58,1.0,White,0,1,0.0,Aother
0.36,35.49,3.0,Brown,15,4,2.0,Aother
0.28,36.5,3.0,Cream Tabby,13,9,2.0,Aother
0.02,33.47,1.0,Black Brindle,13,9,0.0,Aother
0.62,21.22,1.0,Brown Tabby,13,9,0.0,Aother
0.6,10.24,1.0,Black,7,1,0.0,Aother
0.16,22.69,0.0,Tan,0,1,1.0,Aother
0.57,46.14,1.0,Black,0,1,0.0,Aother
0.72,10.53,0.0,Black,0,1,1.0,Aother
0.11,28.2,2.0,Brown Tabby,18,4,0.0,Aother
0.84,12.51,1.0,Sable,0,1,0.0,Aother
0.11,48.59,2.0,Lynx Point,17,9,1.0,Aother
0.56,38.21,0.0,Calico,0,1,1.0,Aother
0.98,44.28,2.0,Brown,13,9,0.0,Aother
0.52,11.24,2.0,Blue Tabby,18,4,0.0,Aother
0.1,14.66,1.0,Tan,0,1,0.0,Aother
0.59,40.74,1.0,Gray,0,1,0.0,Aother
0.88,39.98,2.0,Calico,8,2,1.0,Aother
0.95,33.2,2.0,Black,0,1,0.0,category0
0.02,27.21,0.0,Black,0,1,1.0,Aother
0.53,30.15,1.0,Brown Tabby,0,1,0.0,Aother
0.23,23.73,1.0,Tan,0,1,0.0,Aother
0.68,45.57,1.0,White,0,1,0.0,Aother
0.39,11.35,3.0,White,13,9,2.0,Aother
0.42,42.51,1.0,Brown,0,1,0.0,Aother
0.4,42.1,0.0,White,0,7,1.0,Aother
0.42,21.52,0.0,Black,0,1,1.0,Aother
0.66,8.38,1.0,Blue Merle,0,1,0.0,Aother
0.05,26.46,0.0,Black,13,9,1.0,Aother
0.56,29.19,0.0,White,13,9,1.0,Aother
0.7,31.89,2.0,Brown Tabby,0,1,0.0,Aother
0.34,15.63,2.0,Brown Tabby,13,9,1.0,Aother
0.68,49.91,1.0,Orange Tabby,0,1,0.0,Aother
0.11,25.42,1.0,Black,18,4,0.0,Aother
0.49,30.66,2.0,Brown Tabby,13,9,0.0,Aother
0.84,21.11,0.0,Blue Tabby,13,9,1.0,Aother
0.83,8.94,0.0,Orange Tabby,7,1,1.0,Aother
0.78,19.39,1.0,Brown Tabby,7,1,0.0,Aother
0.75,36.52,1.0,Blue,0,7,0.0,Aother
0.43,38.36,1.0,Black,0,1,0.0,Aother
0.72,22.41,1.0,Black,0,1,0.0,Aother
0.16,16.23,3.0,Brown,0,2,2.0,Aother
0.29,47.16,0.0,Gray,13,9,1.0,Aother
0.4,37.91,0.0,Buff,7,1,1.0,Aother
0.99,28.89,2.0,Brown,0,7,0.0,Aother
0.89,12.63,1.0,Lynx Point,0,1,0.0,Aother
0.72,25.18,1.0,Black,7,1,0.0,Aother
0.0,25.5,2.0,Blue Tabby,13,9,0.0,Aother
0.34,37.06,3.0,Brown,15,4,2.0,Aother
0.97,48.7,3.0,Brown,15,4,2.0,Aother
0.32,11.88,1.0,Black,0,1,0.0,Aother
0.4,49.07,2.0,Gold,13,9,0.0,Aother
0.37,42.33,2.0,Black,13,9,0.0,Aother
1.0,20.3,0.0,Cream Tabby,13,9,1.0,Aother
0.47,11.37,0.0,Brown Tabby,17,9,1.0,Aother
0.84,8.39,0.0,Brown Tabby,0,1,1.0,Aother
0.98,44.72,2.0,Brown,9,2,1.0,Aother
0.53,30.02,0.0,Tan,0,1,1.0,Aother
0.64,9.25,2.0,Tan,0,7,1.0,Aother
0.99,36.97,1.0,Yellow,0,1,0.0,Aother
0.67,49.7,0.0,White,0,1,1.0,Aother
0.14,17.85,1.0,Tan,13,9,0.0,Aother
0.83,24.96,0.0,Brown,7,1,1.0,Aother
0.21,25.9,2.0,White,18,4,1.0,Aother
0.58,21.4,1.0,Brown,7,1,0.0,Aother
0.39,45.36,0.0,Black,0,1,1.0,Aother
0.05,43.21,0.0,Brown Tabby,7,1,1.0,Aother
0.2,32.14,0.0,Torbie,7,1,1.0,Aother
0.37,39.45,0.0,Tan,0,7,1.0,Aother
0.48,7.62,1.0,White,0,7,0.0,Aother
0.37,33.33,0.0,Brown Tabby,0,1,1.0,Aother
0.04,28.6,3.0,Black,13,9,2.0,Aother
0.42,17.76,2.0,Orange Tabby,16,9,0.0,Aother
0.0,17.31,0.0,Black,13,9,1.0,Aother
0.3,22.94,1.0,Black,0,1,0.0,Aother
0.91,13.23,1.0,White,0,1,0.0,Aother
0.35,18.41,1.0,Tan,0,7,0.0,Aother
