length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.73,19.657555,2.0,Black,0,1,0.0,category0
0.39,28.955347,3.0,Gray,18,4,2.0,category0
0.54,49.07036,2.0,Black,13,9,0.0,category0
0.3608475,27.906622,3.0,Black,0,7,2.0,category0
0.41,11.930851,3.0,Black,15,4,2.0,category0
0.84,41.60975,0.0,Brown,0,1,1.0,category0
0.9489329,22.40901,2.0,White,7,1,0.0,category0
0.47,12.891675,3.0,Tricolor,0,1,2.0,category0
0.5,29.22423,3.0,Gray,2,4,2.0,category0
0.88,8.487283,2.0,Red,0,1,1.0,category0
0.93,43.41894,2.0,Black,7,1,0.0,category0
0.81,39.06983,2.0,Red,13,9,0.0,category0
0.84,13.183303,3.0,Gray,18,4,2.0,category0
0.11,13.083367,3.0,Brown,18,4,2.0,category0
0.69,7.081681,2.0,Flame Point,0,1,0.0,category0
0.08,28.725014,3.0,Gray,15,4,2.0,category0
0.83,9.127592,3.0,White,18,4,2.0,category0
0.63,43.720264,3.0,Brown,15,4,2.0,category0
0.44,38.592865,2.0,Gray,0,7,1.0,category0
0.67,38.09725,2.0,Flame Point,0,1,0.0,category0
0.62,40.663307,2.0,Red,0,4,0.0,category0
0.89,36.291225,3.0,Gray,18,4,2.0,category0
0.71,42.43281,3.0,Black,18,4,2.0,category0
0.95,23.316479,3.0,Gray,18,4,2.0,category0
0.7,34.503365,3.0,White,18,4,2.0,category0
0.82,36.109325,2.0,Yellow,0,7,0.0,category0
0.58,10.476704,0.0,Gray,0,1,1.0,category0
0.67638206,41.527096,2.0,Red,0,1,0.0,category0
0.35110247,23.72422,2.0,Black,16,9,0.0,category0
0.94,16.646662,0.0,Black,0,1,1.0,category0
0.8596263,44.97653,3.0,Green,0,1,2.0,category0
0.89,41.784096,2.0,Buff,7,1,1.0,category0
0.41,38.61434,2.0,Tan,0,7,0.0,category0
0.7317669,8.607919,2.0,White,0,7,0.0,category0
0.87,29.711329,2.0,Black,7,1,0.0,category0
0.908856,21.388512,3.0,Gray,0,1,2.0,category0
0.88,7.645506,0.0,Tortie,0,1,1.0,category0
0.8,18.065432,2.0,Tortie,0,1,1.0,category0
0.01,43.69085,3.0,Brown,18,4,2.0,category0
0.89,8.402924,2.0,Fawn,0,1,0.0,category0
0.22490717,10.496907,0.0,Tan,0,1,1.0,category0
0.8,12.331729,2.0,Red,13,9,1.0,category0
0.98,11.05529,3.0,Red,18,4,2.0,category0
0.62,41.47503,0.0,Gray,0,1,1.0,category0
0.06,12.017795,3.0,Gray,18,4,2.0,category0
0.45450047,6.4356356,2.0,Brown Tabby,7,1,0.0,category0
0.31390283,45.19335,3.0,Tricolor,0,1,2.0,category0
0.16,31.015009,2.0,White,15,4,0.0,category0
0.864752,42.80255,2.0,Black,0,7,0.0,category0
0.98,21.77718,2.0,White,0,1,0.0,category0
0.72125036,11.554791,2.0,White,0,3,0.0,category0
0.85447717,5.0607495,3.0,Tricolor,13,9,2.0,category0
0.9,24.82323,2.0,Tortie,0,1,0.0,category0
0.04,12.613058,0.0,Gray,0,1,1.0,category0
0.64,10.263358,2.0,Gray,0,1,0.0,category0
0.45341235,30.09144,3.0,Black,0,1,2.0,category0
0.84,24.603825,2.0,White,18,4,0.0,category0
0.67,19.042257,0.0,Gray,0,1,1.0,category0
0.18,12.1401005,3.0,Gray,13,9,2.0,category0
0.19,23.817492,3.0,Gray,0,1,2.0,category0
0.95,14.789829,0.0,Black,0,1,1.0,category0
0.44961163,29.174286,2.0,Tortie,0,1,1.0,category0
0.74,32.065235,0.0,Red,0,1,1.0,category0
0.42,24.484062,3.0,Brown Tabby,13,9,2.0,category0
0.72,37.139748,2.0,Gray,0,7,0.0,category0
0.31,9.345833,0.0,Black,7,1,1.0,category0
0.95,31.843676,2.0,Red,18,4,0.0,category0
0.88,45.208134,3.0,Blue Tabby,0,1,2.0,category0
0.48,35.61212,3.0,Gray,9,2,2.0,category0
0.24,25.345396,3.0,Torbie,18,4,2.0,category0
0.9,10.668005,2.0,White,0,1,0.0,category0
0.51,40.94198,3.0,Tricolor,18,4,2.0,category0
0.95,7.734254,2.0,Black,0,1,0.0,category0
0.63,27.816105,3.0,Yellow,0,3,2.0,category0
0.24013148,5.702794,2.0,Black,13,9,0.0,category0
0.18,31.71493,3.0,Tricolor,13,9,2.0,category0
0.96,27.281374,3.0,Gray,18,4,2.0,category0
0.65,15.114875,0.0,White,7,1,1.0,category0
0.18,18.30264,3.0,Gray,18,4,2.0,category0
0.65,12.547676,2.0,Brown,18,4,1.0,category0
0.65,10.990898,0.0,Gray,0,1,1.0,category0
0.42,46.651913,2.0,Brown,0,7,0.0,category0
0.5668728,34.741074,3.0,Fawn,18,4,2.0,category0
0.58,24.121073,3.0,Calico,0,1,2.0,category0
0.84,42.41652,2.0,Brown Brindle,0,1,1.0,category0
0.35,23.485634,3.0,Lynx Point,13,9,2.0,category0
0.80209637,16.413769,2.0,Tricolor,15,4,1.0,category0
0.93,25.831762,3.0,Gray,7,1,2.0,category0
0.39,6.4571953,3.0,Gray,18,4,2.0,category0
0.83,9.811179,3.0,Tan,0,7,2.0,category0
0.89,10.916313,3.0,Flame Point,18,4,2.0,category0
0.51,39.126328,2.0,Gray,0,1,0.0,category0
0.93,39.15806,3.0,Cream Tabby,18,4,2.0,category0
0.2,30.30475,3.0,Gray,18,4,2.0,category0
0.26194614,8.547137,2.0,Black,0,7,0.0,category0
0.9649015,17.613657,2.0,White,18,4,0.0,category0
0.63,47.981937,3.0,Tortie,0,1,2.0,category0
0.6927429,30.821968,2.0,Black,0,1,1.0,category0
0.84,19.828875,2.0,Blue Tabby,0,1,1.0,category0
0.19,10.060805,3.0,Gray,17,9,2.0,category0
0.97,29.601896,2.0,White,0,1,1.0,category0
0.62,8.859077,2.0,Black,0,1,0.0,category0
0.82,24.083818,3.0,Tan,0,1,2.0,category0
0.61,9.915487,3.0,Tortie,0,7,2.0,category0
0.37828994,22.163256,3.0,Black,17,9,2.0,category0
0.44,20.089893,2.0,Black,0,1,0.0,category0
0.98,20.17686,3.0,Tan,18,4,2.0,category0
0.34,7.856277,3.0,Gray,18,4,2.0,category0
0.2482769,37.96889,2.0,Tricolor,18,4,1.0,category0
0.76,36.515194,1.0,White,0,1,0.0,category0
0.33593917,18.41019,3.0,Gray,11,4,2.0,category0
0.79,43.37527,2.0,White,7,1,0.0,category0
0.7419691,18.87827,3.0,Red,18,4,2.0,category0
0.55,9.965342,3.0,Tricolor,0,1,2.0,category0
0.01,35.102528,3.0,Black,0,7,2.0,category0
0.93,41.489063,3.0,Black,0,7,2.0,category0
0.7622404,13.566567,3.0,White,0,1,2.0,category0
0.78,26.978018,1.0,Red,7,1,0.0,category0
0.08,23.059505,0.0,Brown,0,1,1.0,category0
0.18,44.455494,3.0,Lilac Point,18,4,2.0,category0
0.23,13.358682,3.0,White,0,1,2.0,category0
0.6318975,39.968273,2.0,Brown,0,1,0.0,category0
0.69804627,43.995125,3.0,Yellow,0,1,2.0,category0
0.5,49.00853,3.0,Black,15,4,2.0,category0
0.58,23.744577,2.0,White,16,9,1.0,category0
0.53,7.7253222,2.0,Yellow,0,3,1.0,category0
0.31,28.060234,3.0,White,0,1,2.0,category0
0.7603463,37.830086,3.0,Orange,18,4,2.0,category0
0.73,34.0827,3.0,Tan,0,1,2.0,category0
0.85,41.079975,2.0,Black,17,9,1.0,category0
0.4,16.648233,2.0,Red,0,7,0.0,category0
0.77,14.498662,2.0,White,13,9,0.0,category0
0.08,44.92414,1.0,White,0,1,0.0,category0
0.57,32.848373,3.0,Red,0,1,2.0,category0
0.99,37.86036,3.0,Gray,0,1,2.0,category0
0.07,46.069714,3.0,Gray,0,4,2.0,category0
0.99,47.040108,2.0,Gray,0,1,1.0,category0
0.97,25.446087,2.0,Orange,0,1,0.0,category0
0.67,49.260235,3.0,Black,18,4,2.0,category0
0.7832471,26.91722,3.0,Gray,18,4,2.0,category0
0.72,41.63153,2.0,Gray,2,2,1.0,category0
0.95,37.103523,2.0,Yellow,0,1,0.0,category0
0.25,33.227596,2.0,Fawn,0,3,0.0,category0
0.13,42.79424,2.0,Gray,18,4,1.0,category0
0.8,47.089443,0.0,White,0,1,1.0,category0
0.86,46.428383,3.0,Gray,18,4,2.0,category0
0.06,7.3362656,2.0,Gray,0,1,0.0,category0
0.88,10.856028,2.0,Blue Tabby,0,1,0.0,category0
0.28,11.049356,3.0,Black,13,9,2.0,category0
0.67,8.422197,2.0,Tricolor,13,9,1.0,category0
0.13,24.088802,2.0,White,0,7,0.0,category0
0.9904574,14.999604,2.0,Green,0,1,1.0,category0
0.83442414,37.77358,2.0,White,0,8,1.0,category0
0.81,46.350727,2.0,Gray,0,1,0.0,category0
0.85,34.25111,3.0,Gray,18,4,2.0,category0
0.99,15.532932,3.0,Red,0,1,2.0,category0
0.63,10.09861,2.0,White,0,1,0.0,category0
0.52,47.343384,0.0,Black,0,1,1.0,category0
0.66,29.76049,2.0,White,13,9,0.0,category0
0.69,9.518295,2.0,Red,18,4,0.0,category0
0.57,38.65505,3.0,Gray,18,4,2.0,category0
0.55,20.630415,3.0,Brown,18,4,2.0,category0
0.96,25.303055,2.0,Brown,0,1,0.0,category0
0.57,33.59081,2.0,Gray,16,9,0.0,category0
0.9510239,11.50676,2.0,Red,0,1,0.0,category0
0.89,16.97327,0.0,Black,0,1,1.0,category0
0.93,44.75666,2.0,Black,0,1,0.0,category0
0.28,26.73763,0.0,Blue,7,1,1.0,category0
0.59,19.886326,1.0,Tan,0,1,0.0,category0
0.49,18.838978,0.0,Black,0,1,1.0,category0
0.52,25.563293,2.0,Brown,0,7,1.0,category0
0.17,11.093723,3.0,Gray,0,1,2.0,category0
0.98,22.326923,2.0,Chocolate Point,0,1,1.0,category0
0.69,17.890802,1.0,Blue,12,1,0.0,category0
0.54243124,25.578974,3.0,Black Brindle,0,1,2.0,category0
0.57,44.780807,2.0,Red,13,9,1.0,category0
0.042870045,26.063036,3.0,Gray,18,4,2.0,category0
0.7672815,11.989341,1.0,Red,0,1,0.0,category0
0.91,45.430634,3.0,Gray,13,9,2.0,category0
0.013745381,26.269659,3.0,Gray,0,1,2.0,category0
0.58,8.5902195,2.0,Blue,13,9,0.0,category0
0.95594364,20.08405,0.0,Gray,0,1,1.0,category0
0.6,14.498828,2.0,Fawn,0,1,0.0,category0
0.08,41.806652,0.0,Black,0,1,1.0,category0
0.12,17.519964,0.0,Blue Smoke,0,1,1.0,category0
0.6327819,31.880493,2.0,White,0,3,0.0,category0
0.88428223,42.205017,0.0,Tan,0,1,1.0,category0
0.72,7.3822246,3.0,Tricolor,0,7,2.0,category0
0.05,25.196991,3.0,Gray,0,1,2.0,category0
0.75,11.524457,3.0,Gray,13,9,2.0,category0
0.88,14.236882,3.0,Tricolor,11,4,2.0,category0
0.089352615,7.637345,2.0,Gray,18,4,0.0,category0
0.78,10.415095,0.0,Red,0,7,1.0,category0
0.93,39.37966,0.0,White,0,1,1.0,category0
0.67,20.811909,3.0,Brown Tabby,17,9,2.0,category0
0.88,36.63182,0.0,Black,0,1,1.0,category0
0.045804087,20.670668,1.0,Black,1,1,0.0,category0
0.01,10.739268,3.0,Gray,18,4,2.0,category0
0.9757186,7.9276085,2.0,Gray,0,1,1.0,category0
0.8,49.018356,2.0,Red,0,1,0.0,category0
0.89,6.3553443,1.0,Buff,0,1,0.0,category0
0.67,45.755375,2.0,Black,0,3,0.0,category0
0.3,17.873682,3.0,White,0,1,2.0,category0
0.43407717,33.032124,2.0,Gray,7,1,1.0,category0
0.09,6.431267,3.0,Black,18,4,2.0,category0
0.5,48.326027,3.0,Gold,12,4,2.0,category0
0.89,10.601041,3.0,Tricolor,7,1,2.0,category0
0.59,47.213646,3.0,Brown,18,4,2.0,category0
0.42,26.64008,3.0,White,0,7,2.0,category0
0.78,48.6508,2.0,White,0,7,0.0,category0
0.94,8.35184,0.0,Brown,7,1,1.0,category0
0.81,47.364445,3.0,White,15,4,2.0,category0
0.64,12.297862,2.0,Black,0,1,0.0,category0
1.0,8.336798,0.0,White,0,1,1.0,category0
0.69,8.60657,2.0,Gray,7,1,1.0,category0
0.79,17.125513,3.0,Red,9,2,2.0,category0
0.39857882,42.769306,3.0,Brown,15,4,2.0,category0
0.36253953,12.303872,2.0,Gray,0,1,1.0,category0
0.78,28.785618,3.0,Gray,18,4,2.0,category0
0.61,23.197763,3.0,Blue,0,1,2.0,category0
0.945212,43.988495,2.0,Tan,0,7,1.0,category0
0.03,9.976202,3.0,Gray,13,9,2.0,category0
0.93,39.811367,3.0,Tan,0,1,2.0,category0
0.83,24.35854,3.0,Black,18,4,2.0,category0
0.41,40.692043,2.0,White,7,1,0.0,category0
0.61,33.839115,2.0,Gray,18,4,0.0,category0
0.49,42.937984,0.0,Black,0,1,1.0,category0
0.85,21.445353,1.0,Blue Tabby,7,1,0.0,category0
0.6234071,7.733086,3.0,Black,18,4,2.0,category0
0.93,32.163067,3.0,Brown Tabby,0,7,2.0,category0
0.76,26.783594,3.0,Black,0,1,2.0,category0
0.26,35.996937,3.0,Gray,0,1,2.0,category0
0.41,21.344402,2.0,Tricolor,0,7,1.0,category0
0.96,35.43031,2.0,White,0,3,0.0,category0
0.7793163,8.990414,3.0,Black,15,4,2.0,category0
0.39,19.01349,2.0,Brown Brindle,0,3,0.0,category0
0.92,19.17966,3.0,Tan,0,1,2.0,category0
0.7,17.13259,1.0,Tricolor,0,7,0.0,category0
0.72392786,31.320568,3.0,White,0,1,2.0,category0
0.4,43.85089,3.0,Brown Tabby,0,1,2.0,category0
0.2,6.9286256,0.0,Black,0,1,1.0,category0
0.23,8.713979,3.0,Gray,18,4,2.0,category0
0.99,14.309443,3.0,Gray,0,1,2.0,category0
0.23,37.0229,2.0,Red,7,1,0.0,category0
0.78,44.46532,3.0,Tricolor,7,1,2.0,category0
0.97,31.171162,3.0,Gray,0,1,2.0,category0
0.85,21.674047,0.0,White,0,1,1.0,category0
0.29,43.74442,3.0,Brown Tabby,7,1,2.0,category0
0.97,34.19192,3.0,Red,7,1,2.0,category0
0.3,19.360125,1.0,Buff,0,1,0.0,category0
0.18,31.081491,3.0,Flame Point,0,1,2.0,category0
0.68,37.844173,2.0,White,0,1,0.0,category0
0.3,44.335995,3.0,Gray,7,1,2.0,category0
0.57771534,15.839719,0.0,Tricolor,0,1,1.0,category0
0.38,8.161819,2.0,Black,0,7,1.0,category0
0.62,45.556465,0.0,Tan,0,1,1.0,category0
0.97,12.0313425,3.0,Red,13,9,2.0,category0
0.9,45.88295,2.0,Red,0,1,0.0,category0
0.05,13.932575,3.0,Black,15,4,2.0,category0
0.68,20.325674,2.0,White,0,1,0.0,category0
0.26,43.108337,3.0,Black,0,1,2.0,category0
0.94,32.029377,2.0,Red,13,9,0.0,category0
0.34,28.998693,3.0,White,0,4,2.0,category0
0.44,12.7014675,2.0,Black,0,1,0.0,category0
0.94,12.937893,2.0,Gray,16,9,0.0,category0
0.2,7.209232,2.0,White,0,1,0.0,category0
0.39233688,28.76003,3.0,Blue Tabby,0,7,2.0,category0
0.99,8.119624,2.0,Red,0,1,1.0,category0
0.71,34.746464,2.0,Black,0,1,0.0,category0
0.8422024,18.829315,3.0,Blue,7,1,2.0,category0
0.07,31.6394,2.0,Gray,18,4,0.0,category0
0.88,45.581455,2.0,Blue,0,3,0.0,category0
0.77937603,39.368927,3.0,Brown,0,1,2.0,category0
0.61,14.247073,2.0,Tricolor,0,1,1.0,category0
0.69,46.06913,3.0,Gray,18,4,2.0,category0
0.5267148,20.67085,3.0,Brown,15,4,2.0,category0
0.7237514,12.028033,3.0,Brown,15,4,2.0,category0
0.96259475,8.643632,3.0,Lynx Point,0,1,2.0,category0
0.5578498,13.282465,2.0,Tan,0,1,0.0,category0
0.5,8.065563,0.0,Gray,0,1,1.0,category0
0.87,15.823357,2.0,Gray,7,1,1.0,category0
0.94,36.981556,2.0,White,0,1,0.0,category0
0.46466893,21.032412,2.0,Black,0,1,0.0,category0
0.15687977,8.26315,2.0,Blue Point,0,1,0.0,category0
0.85,22.19083,2.0,Red,0,1,0.0,category0
0.67,17.041935,3.0,Brown Brindle,7,1,2.0,category0
0.8,11.138786,3.0,Pink,13,9,2.0,category0
0.39,41.692257,3.0,Blue,0,3,2.0,category0
0.88,10.322682,1.0,Blue Tabby,0,1,0.0,category0
0.94020075,10.485077,2.0,Black,0,1,0.0,category0
0.6206632,11.166291,2.0,White,7,1,1.0,category0
0.85,46.494724,2.0,Brown,0,8,0.0,category0
0.81,48.42115,3.0,Brown,0,3,2.0,category0
0.84,30.848345,2.0,Fawn,0,1,0.0,category0
0.89,19.256231,2.0,Tan,0,1,0.0,category0
0.29,26.371025,0.0,Black,0,1,1.0,category0
0.051708814,33.004597,3.0,Gray,18,4,2.0,category0
0.87,42.576653,2.0,Green,17,9,0.0,category0
0.69,9.233282,2.0,White,2,4,0.0,category0
0.59,12.296949,3.0,Black,18,4,2.0,category0
0.53,29.246393,0.0,White,0,1,1.0,category0
0.9,27.205942,1.0,White,0,1,0.0,category0
0.31,10.935924,3.0,Brown Tabby,7,1,2.0,category0
0.9,40.64845,3.0,Black,18,4,2.0,category0
0.51,34.167934,2.0,Brown Tabby,7,1,0.0,category0
0.66,35.97922,3.0,Orange,13,9,2.0,category0
0.71,33.28584,2.0,Tan,0,1,0.0,category0
0.88,19.447718,2.0,White,0,8,0.0,category0
0.79,41.592693,2.0,Brown Brindle,17,9,0.0,category0
0.7790295,7.811446,3.0,Lilac Point,18,4,2.0,category0
0.74,18.134258,2.0,Gray,12,1,0.0,category0
0.11,29.543896,2.0,Tricolor,18,4,1.0,category0
0.32,45.54484,2.0,Tan,0,1,0.0,category0
0.2,11.8245325,3.0,Brown Brindle,18,4,2.0,category0
0.9678745,32.584785,2.0,Tricolor,0,7,0.0,category0
0.83,38.04818,2.0,Tan,0,7,0.0,category0
0.72,6.9862547,2.0,Black,13,9,0.0,category0
0.8391645,47.808186,2.0,Black,13,9,0.0,category0
0.40831077,11.652818,2.0,Brown,0,1,0.0,category0
0.77029604,19.89597,0.0,Black,0,1,1.0,category0
0.03,32.35174,3.0,Gray,18,4,2.0,category0
0.7,14.215682,2.0,Black,13,9,1.0,category0
0.15663303,24.8148,2.0,Tan,0,1,0.0,category0
0.87379545,14.419222,1.0,Yellow,0,1,0.0,category0
0.13752726,6.3159623,2.0,Black,7,1,1.0,category0
0.9006153,24.356524,2.0,White,7,1,1.0,category0
0.9292393,9.630967,2.0,Tortie,0,1,1.0,category0
0.46407902,10.476974,2.0,Tan,0,1,1.0,category0
0.96,46.858887,2.0,Black,7,1,0.0,category0
0.04,25.836918,0.0,Gray,7,1,1.0,category0
0.14,27.964544,3.0,Orange Tabby,7,1,2.0,category0
0.42,25.784199,3.0,Black,13,9,2.0,category0
0.05,37.831993,2.0,Brown Tabby,7,1,1.0,category0
0.75,33.576912,3.0,Yellow,0,1,2.0,category0
0.57,17.824327,3.0,Black,11,4,2.0,category0
0.81,10.23553,3.0,Brown Tabby,17,9,2.0,category0
0.83,17.374199,2.0,Gray,18,4,1.0,category0
0.85,47.012108,3.0,Brown,15,4,2.0,category0
0.68,20.386755,1.0,Tan,13,9,0.0,category0
0.06,14.219222,3.0,Brown Tiger,12,1,2.0,category0
0.63,7.746189,2.0,Orange Tabby,13,9,0.0,category0
0.07,26.427135,2.0,Gray,0,1,1.0,category0
0.87,26.860159,2.0,Gray,0,1,1.0,category0
0.38,40.601063,0.0,Red,7,1,1.0,category0
0.26548237,36.862206,2.0,Red,0,1,0.0,category0
0.48,32.673573,3.0,Tricolor,0,1,2.0,category0
0.59,41.146423,3.0,White,0,1,2.0,category0
0.89,6.156577,3.0,Black,7,1,2.0,category0
0.72,33.3211,3.0,Brown,18,4,2.0,category0
0.43,32.848385,0.0,Black Tabby,0,3,1.0,category0
0.98,22.37448,2.0,Black,6,4,1.0,category0
0.5621321,11.39218,3.0,Gray,0,1,2.0,category0
0.7674985,34.359463,0.0,White,7,1,1.0,category0
0.6,10.697203,1.0,Black,0,1,0.0,category0
0.26,43.36971,3.0,Yellow,18,4,2.0,category0
0.35,17.595848,2.0,Tricolor,7,1,0.0,category0
0.36,27.480087,2.0,Gray,15,4,1.0,category0
0.59,48.085384,2.0,Black,0,1,0.0,category0
0.21,6.201674,3.0,Gray,18,4,2.0,category0
0.51,47.048546,3.0,Red,13,9,2.0,category0
0.53,24.128922,3.0,Blue,0,4,2.0,category0
0.57398695,16.060562,2.0,White,0,1,1.0,category0
0.2998432,27.608913,0.0,Black,7,1,1.0,category0
0.39,23.847767,3.0,Red,0,1,2.0,category0
0.82,40.721638,2.0,Black Tiger,0,7,0.0,category0
0.94,8.487646,2.0,Black,0,1,0.0,category0
0.76,13.212167,3.0,Brown Tabby,13,9,2.0,category0
0.94,13.398057,2.0,White,0,1,0.0,category0
0.64,34.102074,1.0,Yellow,0,1,0.0,category0
0.5280962,25.091011,2.0,Black,0,1,0.0,category0
0.9,18.962524,2.0,Tan,0,1,0.0,category0
0.9077223,7.575472,2.0,White,13,9,0.0,category0
0.32,14.630969,3.0,Black,18,4,2.0,category0
0.24,10.473155,2.0,White,13,9,0.0,category0
0.58,17.506668,0.0,Black,0,1,1.0,category0
0.7542019,33.42925,2.0,White,0,1,0.0,category0
0.78,14.166035,3.0,White,13,9,2.0,category0
0.02,31.01274,3.0,Green,0,7,2.0,category0
0.52259773,24.853218,2.0,Gray,18,4,0.0,category0
0.53,46.835255,2.0,Brown,0,1,0.0,category0
0.49,40.64742,2.0,Green,7,1,1.0,category0
0.34386164,19.102531,2.0,Gray,18,4,1.0,category0
0.87,36.08223,0.0,White,7,1,1.0,category0
0.18,45.419594,2.0,White,13,9,0.0,category0
0.61,9.348776,2.0,Black,0,1,0.0,category0
0.81,24.216448,2.0,Brown Brindle,0,7,0.0,category0
0.49555972,17.619596,2.0,Black,0,1,0.0,category0
0.5,24.210752,2.0,Tan,12,1,1.0,category0
0.5965199,11.311104,3.0,Red Tick,18,4,2.0,category0
0.67,11.345994,3.0,White,13,9,2.0,category0
0.25,32.353683,3.0,Gray,6,4,2.0,category0
0.7726429,11.528664,3.0,Black,0,1,2.0,category0
0.53,7.2542324,3.0,Gray,15,4,2.0,category0
0.36,5.731545,2.0,Black Brindle,7,1,0.0,category0
0.89,43.874104,2.0,Black,18,4,1.0,category0
0.9465646,11.53206,2.0,Tortie Point,17,9,0.0,category0
0.92,31.748161,2.0,Blue Tabby,0,1,0.0,category0
0.8,8.081753,2.0,Brown Brindle,17,9,1.0,category0
0.52,22.857714,3.0,Tortie,17,9,2.0,category0
0.63,29.27452,2.0,Gray,7,1,1.0,category0
0.75,14.382347,2.0,Tan,0,1,0.0,category0
0.58,44.999622,0.0,White,0,8,1.0,category0
0.72,38.58466,2.0,Black,11,4,0.0,category0
0.06,6.4518523,2.0,Red,0,1,0.0,category0
0.29,32.97951,2.0,White,0,4,0.0,category0
0.67,25.72035,3.0,Tricolor,0,1,2.0,category0
0.27,12.179638,3.0,Yellow,18,4,2.0,category0
0.08,16.74637,2.0,Brown Tabby,13,9,0.0,category0
0.82,32.50818,3.0,Red,15,4,2.0,category0
0.88,11.296465,2.0,White,0,1,0.0,category0
0.8,25.672916,1.0,Flame Point,0,1,0.0,category0
0.59,7.0139017,3.0,Black,0,1,2.0,category0
0.6,32.72776,3.0,Gray,18,4,2.0,category0
0.14,33.26329,3.0,Gray,15,4,2.0,category0
0.83,38.89148,3.0,Brown Tabby,0,1,2.0,category0
0.77191,32.676804,3.0,Black,7,1,2.0,category0
0.32603157,41.955475,2.0,Blue,7,1,0.0,category0
0.5208791,21.649233,2.0,Brown,0,4,0.0,category0
0.81,33.601944,1.0,Tan,0,1,0.0,category0
0.26284316,10.161601,2.0,Tan,0,1,0.0,category0
0.16,19.035048,3.0,Lynx Point,13,9,2.0,category0
0.69,16.857895,2.0,Brown,0,1,0.0,category0
0.6923364,31.136967,2.0,Black,17,9,1.0,category0
0.44,23.390118,3.0,Tan,12,1,2.0,category0
0.85,43.469006,3.0,Gray,18,4,2.0,category0
0.76,12.898343,3.0,Gray,13,9,2.0,category0
0.95,20.73098,3.0,Black,0,1,2.0,category0
0.53,28.556557,3.0,Red,18,4,2.0,category0
0.89,21.249256,3.0,Brown,15,4,2.0,category0
0.8006362,33.565567,3.0,Black,0,1,2.0,category0
0.85,34.525623,2.0,White,0,1,0.0,category0
0.82,24.45465,3.0,Red,13,9,2.0,category0
0.62,22.408754,3.0,Gray,18,4,2.0,category0
0.92,22.804663,2.0,Red,0,1,1.0,category0
0.93,17.571112,2.0,Black,0,7,0.0,category0
0.57,22.07569,2.0,Fawn,0,1,0.0,category0
0.28,31.468353,3.0,Gray,18,4,2.0,category0
0.99,41.651062,2.0,Black,0,1,0.0,category0
0.65,42.229088,3.0,Black,18,4,2.0,category0
0.54519695,10.401273,1.0,Black,0,1,0.0,category0
0.45,7.2433705,3.0,Gray,13,9,2.0,category0
0.93,7.6440244,0.0,White,0,1,1.0,category0
0.6,42.8432,2.0,White,13,9,0.0,category0
0.33,20.440716,3.0,Black,0,1,2.0,category0
0.81,14.994143,1.0,Gray,0,1,0.0,category0
0.43,41.86249,3.0,Blue,0,7,2.0,category0
0.96,32.412746,3.0,Yellow,0,1,2.0,category0
0.92,45.530346,3.0,Black,18,4,2.0,category0
0.07,22.157812,3.0,Red,15,1,2.0,category0
0.95,38.302803,3.0,Black,0,1,2.0,category0
0.64682233,8.501359,3.0,Gray,15,4,2.0,category0
0.65840185,14.033305,2.0,Blue,13,9,0.0,category0
0.38,12.141271,2.0,Tricolor,0,1,0.0,category0
0.73,31.123535,2.0,Green,7,1,0.0,category0
0.5,18.169695,3.0,Buff,0,1,2.0,category0
0.07,16.338371,2.0,Flame Point,18,4,1.0,category0
0.62,21.307646,2.0,Brown Tabby,17,9,1.0,category0
0.96,10.145261,3.0,Red,18,4,2.0,category0
0.69,36.040806,2.0,Black,13,9,0.0,category0
0.46914187,44.20111,2.0,Tan,0,7,0.0,category0
0.07062409,36.440487,3.0,Black,15,4,2.0,category0
0.2715416,33.77774,3.0,Black,12,1,2.0,category0
0.69,42.427338,3.0,Gray,0,7,2.0,category0
0.72,10.14776,3.0,Blue,7,1,2.0,category0
0.11,23.638693,0.0,Black,0,1,1.0,category0
0.87,28.832722,3.0,Gray,18,4,2.0,category0
0.19,42.686493,3.0,Gray,18,4,2.0,category0
0.09532342,8.679072,1.0,Black,0,1,0.0,category0
0.82,40.06937,2.0,Gray,18,4,1.0,category0
0.62,22.305155,1.0,White,0,1,0.0,category0
0.49,39.780228,3.0,Brown,15,4,2.0,category0
0.063121736,23.274342,3.0,Red,18,4,2.0,category0
0.26,10.910219,2.0,Gray,15,4,1.0,category0
0.87,38.129044,0.0,Brown Tabby,7,1,1.0,category0
0.35,38.734993,2.0,Black,0,1,0.0,category0
0.6771097,38.85644,2.0,White,0,1,1.0,category0
0.39,44.249054,1.0,Tan,0,1,0.0,category0
0.3,46.553257,3.0,Red,18,4,2.0,category0
0.1,32.90094,2.0,Red,0,8,0.0,category0
0.89,26.395535,2.0,Black,0,1,0.0,category0
0.7565782,39.952602,3.0,Red,16,9,2.0,category0
0.06,14.536825,3.0,Gray,15,4,2.0,category0
0.13,11.068199,3.0,Gray,0,1,2.0,category0
0.38,13.41449,3.0,White,0,1,2.0,category0
0.8,39.21097,2.0,Brown,0,1,0.0,category0
0.75,39.109955,3.0,White,0,1,2.0,category0
0.69,40.508976,2.0,Red,0,1,0.0,category0
0.28,12.212393,2.0,Gray,0,1,0.0,category0
0.48,12.6160145,3.0,Flame Point,1,4,2.0,category0
0.76,48.01444,3.0,Orange Tabby,18,4,2.0,category0
0.89,43.61524,2.0,Brown Tabby,13,9,0.0,category0
